DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6020;P6040;DPTO;AREA;FEX_C
152211;1;5;1;10;1;4;99;99;6,19953206680115
152211;1;6;1;10;2;2;99;99;6,19953206680115
152226;1;1;1;10;1;37;94;94;2,80581351849169
152226;1;2;1;10;2;24;94;94;2,80581351849169
152226;1;3;1;10;1;2;94;94;2,80581351849169
152226;1;4;1;10;2;14;94;94;2,80581351849169
152358;1;1;1;10;1;22;85;85;27,2205267464519
152358;1;2;1;10;2;21;85;85;27,2205267464519
152397;1;1;1;10;2;33;86;86;8,09853946609668
152397;1;2;1;10;2;10;86;86;8,09853946609668
152442;1;1;1;10;1;45;95;95;5,79877058691403
152442;1;2;1;10;2;40;95;95;5,79877058691403
152442;1;3;1;10;2;16;95;95;5,79877058691403
152500;1;1;1;10;1;64;95;95;5,79877058691403
152500;1;2;1;10;2;44;95;95;5,79877058691403
152521;1;1;1;10;1;32;86;86;10,5936362893226
152521;1;2;1;10;2;30;86;86;10,5936362893226
152521;1;3;1;10;2;7;86;86;10,5936362893226
152521;1;4;1;10;1;4;86;86;10,5936362893226
152543;1;1;1;10;1;29;95;95;5,79877058691403
152556;1;1;1;10;1;43;86;86;7,06796550489517
152556;1;2;1;10;2;33;86;86;7,06796550489517
152556;1;3;1;10;2;18;86;86;7,06796550489517
152581;1;1;1;10;1;59;95;95;5,79877058691403
152581;1;2;1;10;2;43;95;95;5,79877058691403
152586;1;1;1;10;1;25;86;86;4,83083561983404
152586;1;2;1;10;2;27;86;86;4,83083561983404
152586;1;3;1;10;2;55;86;86;4,83083561983404
152593;1;1;1;10;2;45;99;99;3,03047470799685
152593;1;2;1;10;1;49;99;99;3,03047470799685
152593;1;3;1;10;2;24;99;99;3,03047470799685
152593;1;4;1;10;1;13;99;99;3,03047470799685
152615;1;1;1;10;1;51;95;95;5,79877058691403
152615;1;2;1;10;2;48;95;95;5,79877058691403
152621;1;1;1;10;1;43;86;86;7,66778253878103
152621;1;2;1;10;2;13;86;86;7,66778253878103
152621;1;3;1;10;2;78;86;86;7,66778253878103
152643;1;1;1;10;2;61;99;99;1,89549502356952
152643;1;2;1;10;1;61;99;99;1,89549502356952
152649;1;1;1;10;2;89;86;86;7,75485860933676
152649;1;2;1;10;2;30;86;86;7,75485860933676
152649;1;3;1;10;2;10;86;86;7,75485860933676
152649;1;4;1;10;1;6;86;86;7,75485860933676
152649;1;5;1;10;2;29;86;86;7,75485860933676
152649;1;6;1;10;2;7;86;86;7,75485860933676
152669;1;1;1;10;1;50;97;97;1,58966084554411
152682;1;1;1;10;2;28;97;97;5,09057594858886
152682;1;2;1;10;1;29;97;97;5,09057594858886
152682;1;3;1;10;1;10;97;97;5,09057594858886
152682;1;4;1;10;2;3;97;97;5,09057594858886
152682;1;5;1;10;2;67;97;97;5,09057594858886
152688;1;1;1;10;2;59;86;86;8,89187495366966
152688;1;2;1;10;1;42;86;86;8,89187495366966
152688;1;3;1;10;1;12;86;86;8,89187495366966
152688;1;4;1;10;2;12;86;86;8,89187495366966
152689;1;1;1;10;2;57;86;86;6,52080112718099
152689;1;2;1;10;1;56;86;86;6,52080112718099
152689;1;3;1;10;1;27;86;86;6,52080112718099
152689;1;4;1;10;2;28;86;86;6,52080112718099
152689;1;5;1;10;2;7;86;86;6,52080112718099
152693;1;1;1;10;1;44;86;86;10,6061139138706
152693;1;2;1;10;2;40;86;86;10,6061139138706
152693;1;3;1;10;2;21;86;86;10,6061139138706
152693;1;4;1;10;2;10;86;86;10,6061139138706
152693;1;5;1;10;2;5;86;86;10,6061139138706
152696;1;1;1;10;1;84;86;86;6,85017359835403
152696;1;2;1;10;2;74;86;86;6,85017359835403
152698;1;1;1;10;1;25;86;86;8,82456208483485
152698;1;2;1;10;2;25;86;86;8,82456208483485
152698;1;3;1;10;1;7;86;86;8,82456208483485
152701;1;1;1;10;1;49;86;86;8,2920579197838
152701;1;2;1;10;2;46;86;86;8,2920579197838
152701;1;3;1;10;2;21;86;86;8,2920579197838
152701;1;4;1;10;1;15;86;86;8,2920579197838
152702;1;1;1;10;1;53;86;86;8,4354646551093
152702;1;2;1;10;2;51;86;86;8,4354646551093
152702;1;3;1;10;2;10;86;86;8,4354646551093
152713;1;1;1;10;2;63;95;95;5,79877058691403
152718;1;1;1;10;1;57;95;95;5,79877058691403
152718;1;2;1;10;2;35;95;95;5,79877058691403
152722;1;1;1;10;2;25;99;99;1,89549502356952
152722;1;2;1;10;2;53;99;99;1,89549502356952
152864;1;1;1;10;1;41;94;94;1,73393451833041
152864;1;2;1;10;2;34;94;94;1,73393451833041
152864;1;3;1;10;2;12;94;94;1,73393451833041
152864;1;4;1;10;1;3;94;94;1,73393451833041
152893;1;1;1;10;1;54;85;85;23,1543746404479
152893;1;2;1;10;2;46;85;85;23,1543746404479
152893;1;3;1;10;2;21;85;85;23,1543746404479
152893;1;4;1;10;2;4;85;85;23,1543746404479
152900;1;1;1;10;2;42;91;91;5,81403745720248
152900;1;2;1;10;1;40;91;91;5,81403745720248
152900;1;3;1;10;1;5;91;91;5,81403745720248
152905;1;1;1;10;2;29;94;94;2,0750953695052
152905;1;2;1;10;1;33;94;94;2,0750953695052
152905;1;3;1;10;1;6;94;94;2,0750953695052
152914;1;1;1;10;1;44;91;91;6,05485851686624
152979;1;1;1;10;1;43;91;91;6,05485851686624
152982;1;1;1;10;2;23;91;91;4,5493628359758
152982;1;2;1;10;2;18;91;91;4,5493628359758
152987;1;1;1;10;1;41;91;91;6,48751255262019
152987;1;2;1;10;2;41;91;91;6,48751255262019
152987;1;3;1;10;1;21;91;91;6,48751255262019
153037;1;1;1;10;1;29;95;95;5,79877058691403
153050;1;1;1;10;2;35;95;95;5,79877058691403
153050;1;2;1;10;1;6;95;95;5,79877058691403
153069;1;1;1;10;1;44;97;97;1,58966084554411
153069;1;2;1;10;2;50;97;97;1,58966084554411
153328;1;1;1;10;2;48;81;81;7,59043141597366
153328;1;2;1;10;1;51;81;81;7,59043141597366
153328;1;3;1;10;2;24;81;81;7,59043141597366
153331;1;1;1;10;2;26;81;81;7,59043141597366
153331;1;2;1;10;2;3;81;81;7,59043141597366
153331;1;3;1;10;2;52;81;81;7,59043141597366
153388;1;1;1;10;2;42;81;81;17,8623684280692
153388;1;2;1;10;2;15;81;81;17,8623684280692
153388;1;3;1;10;2;5;81;81;17,8623684280692
153392;1;1;1;10;2;37;81;81;13,6685964623657
153392;1;2;1;10;2;17;81;81;13,6685964623657
153392;1;3;1;10;2;17;81;81;13,6685964623657
153392;1;4;1;10;1;4;81;81;13,6685964623657
153409;1;1;1;10;1;71;81;81;13,1889955858817
153409;1;2;1;10;2;59;81;81;13,1889955858817
153409;1;3;1;10;2;18;81;81;13,1889955858817
153458;1;1;1;10;1;33;91;91;7,10832696529848
153458;1;2;1;10;2;28;91;91;7,10832696529848
153458;1;3;1;10;1;47;91;91;7,10832696529848
153458;1;4;1;10;1;24;91;91;7,10832696529848
153464;1;1;1;10;2;52;91;91;6,04533033975916
153464;1;2;1;10;1;30;91;91;6,04533033975916
153464;1;3;1;10;2;35;91;91;6,04533033975916
153464;1;4;1;10;1;12;91;91;6,04533033975916
153464;1;5;1;10;2;10;91;91;6,04533033975916
153484;1;1;1;10;1;35;95;95;5,79877058691403
153484;1;2;1;10;2;36;95;95;5,79877058691403
153484;1;3;1;10;2;9;95;95;5,79877058691403
153490;1;1;1;10;1;28;81;81;30,3617256638947
153490;1;2;1;10;2;21;81;81;30,3617256638947
153490;1;3;1;10;1;5;81;81;30,3617256638947
153490;1;4;1;10;1;4;81;81;30,3617256638947
153495;1;1;1;10;2;32;95;95;5,79877058691403
153495;1;2;1;10;2;8;95;95;5,79877058691403
153498;1;1;1;10;1;43;94;94;2,49781303383847
153511;1;1;1;10;2;41;81;81;7,59043141597366
153511;1;2;1;10;1;51;81;81;7,59043141597366
153511;1;3;1;10;2;26;81;81;7,59043141597366
153511;1;4;1;10;2;3;81;81;7,59043141597366
153511;1;5;1;10;2;24;81;81;7,59043141597366
153511;1;6;1;10;1;7;81;81;7,59043141597366
153511;1;7;1;10;2;84;81;81;7,59043141597366
153511;1;8;1;10;1;22;81;81;7,59043141597366
153585;1;1;1;10;1;31;81;81;29,8775467897456
153585;1;2;1;10;2;28;81;81;29,8775467897456
153585;1;3;1;10;1;9;81;81;29,8775467897456
153585;1;4;1;10;1;3;81;81;29,8775467897456
153585;1;5;1;10;2;1;81;81;29,8775467897456
153639;1;1;1;10;1;35;94;94;2,49781303383847
153640;1;1;1;10;1;26;94;94;2,49781303383847
153808;1;1;1;10;2;30;99;99;3,01210294481906
153808;1;2;1;10;1;30;99;99;3,01210294481906
153808;1;3;1;10;1;3;99;99;3,01210294481906
153809;1;1;1;10;1;61;99;99;1,89549502356952
153809;1;2;1;10;2;63;99;99;1,89549502356952
153809;1;3;1;10;2;37;99;99;1,89549502356952
153809;1;4;1;10;2;31;99;99;1,89549502356952
153809;1;5;1;10;2;29;99;99;1,89549502356952
153810;1;1;1;10;2;64;99;99;1,89549502356952
153810;1;2;1;10;2;32;99;99;1,89549502356952
153810;1;3;1;10;2;39;99;99;1,89549502356952
153810;1;4;1;10;1;13;99;99;1,89549502356952
153810;1;5;1;10;2;3;99;99;1,89549502356952
153810;1;6;1;10;1;61;99;99;1,89549502356952
153810;1;7;1;10;1;18;99;99;1,89549502356952
153812;1;1;1;10;1;32;99;99;1,89549502356952
153812;1;2;1;10;2;30;99;99;1,89549502356952
153812;1;3;1;10;1;5;99;99;1,89549502356952
153812;1;4;1;10;2;44;99;99;1,89549502356952
153813;1;1;1;10;2;39;99;99;4,93845436692669
153813;1;2;1;10;1;45;99;99;4,93845436692669
153813;1;3;1;10;1;14;99;99;4,93845436692669
153813;1;4;1;10;2;12;99;99;4,93845436692669
153813;1;5;1;10;1;9;99;99;4,93845436692669
153813;1;6;1;10;2;5;99;99;4,93845436692669
153817;1;1;1;10;1;43;99;99;4,43291080081911
153817;1;2;1;10;2;52;99;99;4,43291080081911
153817;1;3;1;10;1;12;99;99;4,43291080081911
153817;1;4;1;10;2;8;99;99;4,43291080081911
153817;1;5;1;10;2;5;99;99;4,43291080081911
153865;1;1;1;10;1;50;95;95;5,79877058691403
153865;1;2;1;10;2;54;95;95;5,79877058691403
153865;1;3;1;10;1;19;95;95;5,79877058691403
153876;1;1;1;10;1;44;97;97;1,58966084554411
153919;1;1;1;10;1;60;86;86;6,85017359835403
153919;1;2;1;10;2;55;86;86;6,85017359835403
153967;1;1;1;10;2;31;85;85;26,8311006391862
153967;1;2;1;10;1;19;85;85;26,8311006391862
153967;1;3;1;10;2;14;85;85;26,8311006391862
153967;1;4;1;10;1;13;85;85;26,8311006391862
153967;1;5;1;10;1;0;85;85;26,8311006391862
154081;1;1;1;10;2;27;81;81;17,8623684280692
154081;1;2;1;10;2;5;81;81;17,8623684280692
154081;1;3;1;10;2;21;81;81;17,8623684280692
154100;1;1;1;10;1;29;95;95;5,79877058691403
154100;1;2;1;10;2;25;95;95;5,79877058691403
154100;1;3;1;10;1;1;95;95;5,79877058691403
154121;1;1;1;10;2;48;81;81;7,59043141597366
154121;1;2;1;10;1;17;81;81;7,59043141597366
154121;1;3;1;10;2;14;81;81;7,59043141597366
154130;1;1;1;10;1;44;95;95;5,79877058691403
154130;1;2;1;10;1;19;95;95;5,79877058691403
154139;1;1;1;10;1;38;81;81;7,59043141597366
154139;1;2;1;10;2;34;81;81;7,59043141597366
154139;1;3;1;10;2;19;81;81;7,59043141597366
154139;1;4;1;10;2;14;81;81;7,59043141597366
154139;1;5;1;10;2;15;81;81;7,59043141597366
154141;1;1;1;10;1;31;81;81;20,18748060371
154141;1;2;1;10;2;25;81;81;20,18748060371
154141;1;3;1;10;2;9;81;81;20,18748060371
154141;1;4;1;10;1;2;81;81;20,18748060371
154151;1;1;1;10;2;37;81;81;8,64201229591257
154151;1;2;1;10;1;17;81;81;8,64201229591257
154151;1;3;1;10;1;13;81;81;8,64201229591257
154158;1;1;1;10;2;36;81;81;7,59043141597366
154158;1;2;1;10;1;36;81;81;7,59043141597366
154177;1;1;1;10;1;39;95;95;5,79877058691403
154177;1;2;1;10;2;43;95;95;5,79877058691403
154177;1;3;1;10;2;22;95;95;5,79877058691403
154177;1;4;1;10;1;12;95;95;5,79877058691403
154183;1;1;1;10;1;44;95;95;5,79877058691403
154183;1;2;1;10;2;39;95;95;5,79877058691403
154183;1;3;1;10;1;13;95;95;5,79877058691403
154226;1;1;1;10;1;19;97;97;5,26583156984086
154236;1;1;1;10;2;38;94;94;2,06262845650431
154236;1;2;1;10;1;38;94;94;2,06262845650431
154236;1;3;1;10;1;19;94;94;2,06262845650431
154236;1;4;1;10;2;16;94;94;2,06262845650431
154236;1;5;1;10;2;12;94;94;2,06262845650431
154236;1;6;1;10;1;8;94;94;2,06262845650431
154244;1;1;1;10;1;55;97;97;1,58966084554411
154244;1;2;1;10;2;44;97;97;1,58966084554411
154244;1;3;1;10;1;16;97;97;1,58966084554411
154260;1;1;1;10;1;60;94;94;3,17756105809186
154260;1;2;1;10;2;40;94;94;3,17756105809186
154260;1;3;1;10;1;18;94;94;3,17756105809186
154260;1;4;1;10;1;31;94;94;3,17756105809186
154260;1;5;1;10;1;9;94;94;3,17756105809186
154280;1;1;1;10;1;40;97;97;1,58966084554411
154280;1;2;1;10;2;43;97;97;1,58966084554411
154280;1;3;1;10;1;5;97;97;1,58966084554411
154283;1;1;1;10;1;48;95;95;5,79877058691403
154361;1;1;1;10;1;54;91;91;5,55511892249327
154361;1;2;1;10;2;30;91;91;5,55511892249327
154361;1;3;1;10;2;10;91;91;5,55511892249327
154361;1;4;1;10;2;8;91;91;5,55511892249327
154364;1;1;1;10;2;59;91;91;5,63214918911719
154364;1;2;1;10;2;34;91;91;5,63214918911719
154364;1;3;1;10;2;3;91;91;5,63214918911719
154364;1;4;1;10;1;19;91;91;5,63214918911719
154369;1;1;1;10;2;53;95;95;6,8860400719604
154369;1;2;1;10;1;10;95;95;6,8860400719604
154381;1;1;1;10;1;67;97;97;1,58966084554411
154381;1;2;1;10;2;61;97;97;1,58966084554411
154381;1;3;1;10;1;40;97;97;1,58966084554411
154381;1;4;1;10;1;29;97;97;1,58966084554411
154381;1;5;1;10;2;18;97;97;1,58966084554411
154413;1;1;1;10;1;29;91;91;5,67023368551714
154413;1;2;1;10;2;49;91;91;5,67023368551714
154426;1;1;1;10;2;49;94;94;2,07522241057289
154426;1;2;1;10;1;8;94;94;2,07522241057289
154435;1;1;1;10;2;52;94;94;1,24897003745308
154440;1;1;1;10;1;48;91;91;5,67023368551714
154440;1;2;1;10;2;51;91;91;5,67023368551714
154441;1;1;1;10;1;33;94;94;2,51044725532602
154441;1;2;1;10;2;34;94;94;2,51044725532602
154441;1;3;1;10;1;13;94;94;2,51044725532602
154441;1;4;1;10;2;2;94;94;2,51044725532602
154448;1;1;1;10;2;46;91;91;5,42435750583583
154448;1;2;1;10;2;22;91;91;5,42435750583583
154448;1;3;1;10;1;19;91;91;5,42435750583583
154479;1;1;1;10;2;48;97;97;1,58966084554411
154479;1;2;1;10;1;38;97;97;1,58966084554411
154479;1;3;1;10;1;23;97;97;1,58966084554411
154479;1;4;1;10;2;16;97;97;1,58966084554411
154479;1;5;1;10;1;11;97;97;1,58966084554411
154505;1;1;1;10;2;28;91;91;5,86669813994191
154505;1;2;1;10;1;23;91;91;5,86669813994191
154608;1;1;1;10;1;53;97;97;4,60915354995766
154608;1;2;1;10;2;35;97;97;4,60915354995766
154608;1;3;1;10;1;7;97;97;4,60915354995766
154608;1;4;1;10;2;1;97;97;4,60915354995766
154621;1;1;1;10;2;44;85;85;17,7837661408129
154621;1;2;1;10;2;22;85;85;17,7837661408129
154621;1;3;1;10;2;14;85;85;17,7837661408129
154627;1;1;1;10;1;24;81;81;25,9345648345621
154627;1;2;1;10;2;24;81;81;25,9345648345621
154627;1;3;1;10;1;31;81;81;25,9345648345621
154627;1;4;1;10;2;20;81;81;25,9345648345621
154649;1;1;1;10;1;36;85;85;23,3924302405073
154649;1;2;1;10;2;35;85;85;23,3924302405073
154649;1;3;1;10;2;16;85;85;23,3924302405073
154649;1;4;1;10;1;6;85;85;23,3924302405073
154683;1;1;1;10;1;32;85;85;22,538742877439
154683;1;2;1;10;2;26;85;85;22,538742877439
154683;1;3;1;10;2;10;85;85;22,538742877439
154710;1;1;1;10;1;34;81;81;11,7626375723571
154739;1;1;1;10;1;52;81;81;30,3617256638947
154739;1;2;1;10;2;41;81;81;30,3617256638947
154739;1;3;1;10;2;24;81;81;30,3617256638947
154739;1;4;1;10;1;3;81;81;30,3617256638947
154739;1;5;1;10;2;2;81;81;30,3617256638947
154739;1;6;1;10;2;1;81;81;30,3617256638947
154767;2;1;2;10;1;53;99;99;2,19977331105712
154767;2;2;2;10;2;59;99;99;2,19977331105712
154767;2;3;2;10;1;32;99;99;2,19977331105712
154811;1;1;1;10;1;28;81;81;7,59043141597366
154811;1;2;1;10;2;31;81;81;7,59043141597366
154811;1;3;1;10;1;12;81;81;7,59043141597366
154827;1;1;1;10;1;43;81;81;18,0411073329529
154827;1;2;1;10;1;17;81;81;18,0411073329529
154834;1;1;1;10;1;52;85;85;26,1608050835692
154848;1;1;1;10;1;45;99;99;1,89549502356952
154848;1;2;1;10;2;44;99;99;1,89549502356952
154849;1;1;1;10;2;45;86;86;6,99572476283095
154871;1;1;1;10;2;24;95;95;6,8860400719604
154871;1;2;1;10;1;22;95;95;6,8860400719604
154871;1;3;1;10;2;23;95;95;6,8860400719604
154871;1;4;1;10;1;27;95;95;6,8860400719604
154884;1;1;1;10;2;38;85;85;20,4810971057687
154884;1;2;1;10;1;16;85;85;20,4810971057687
154884;1;3;1;10;2;5;85;85;20,4810971057687
154884;1;4;1;10;2;63;85;85;20,4810971057687
154908;1;1;1;10;2;56;94;94;1,88026363011692
154908;1;2;1;10;1;45;94;94;1,88026363011692
154913;1;1;1;10;1;41;97;97;1,58966084554411
154913;1;2;1;10;2;38;97;97;1,58966084554411
154913;1;3;1;10;2;19;97;97;1,58966084554411
154913;1;4;1;10;1;10;97;97;1,58966084554411
154916;1;1;1;10;1;67;81;81;9,24226683507712
154916;1;2;1;10;2;69;81;81;9,24226683507712
154926;1;1;1;10;1;33;99;99;3,51825327450312
154943;1;1;1;10;1;41;99;99;3,80438060494152
154943;1;2;1;10;2;35;99;99;3,80438060494152
154943;1;3;1;10;1;15;99;99;3,80438060494152
154943;1;4;1;10;2;10;99;99;3,80438060494152
154947;1;1;1;10;1;33;94;94;2,40378930767911
154947;1;2;1;10;2;33;94;94;2,40378930767911
154947;1;3;1;10;1;13;94;94;2,40378930767911
154947;1;4;1;10;1;6;94;94;2,40378930767911
154947;1;5;1;10;2;15;94;94;2,40378930767911
154960;1;1;1;10;1;39;94;94;2,7449501588539
154960;1;2;1;10;2;35;94;94;2,7449501588539
154960;1;3;1;10;1;19;94;94;2,7449501588539
154960;1;4;1;10;1;3;94;94;2,7449501588539
154970;1;1;1;10;1;25;97;97;1,58966084554411
154974;1;1;1;10;2;30;95;95;45,3736489241676
154974;1;2;1;10;2;6;95;95;45,3736489241676
154974;1;3;1;10;2;4;95;95;45,3736489241676
154983;1;1;1;10;1;42;99;99;4,26916333657423
154983;1;2;1;10;2;29;99;99;4,26916333657423
154983;1;3;1;10;2;8;99;99;4,26916333657423
154983;1;4;1;10;1;5;99;99;4,26916333657423
154983;1;5;1;10;2;1;99;99;4,26916333657423
154988;1;1;1;10;1;39;97;97;1,58966084554411
154988;1;2;1;10;2;34;97;97;1,58966084554411
154988;1;3;1;10;1;8;97;97;1,58966084554411
155018;1;1;1;10;2;25;94;94;1,84071950704501
155018;1;2;1;10;2;2;94;94;1,84071950704501
155020;1;1;1;10;1;68;97;97;1,58966084554411
155021;1;1;1;10;1;40;94;94;1,24897003745308
155021;1;2;1;10;2;29;94;94;1,24897003745308
155071;1;1;1;10;1;62;97;97;2,26390916042499
155071;1;2;1;10;1;17;97;97;2,26390916042499
155092;1;1;1;10;1;62;97;97;1,58966084554411
155092;1;2;1;10;2;60;97;97;1,58966084554411
155092;1;3;1;10;1;32;97;97;1,58966084554411
155123;1;1;1;10;1;50;94;94;2,49768599277078
155123;1;2;1;10;1;25;94;94;2,49768599277078
155129;1;1;1;10;1;61;97;97;1,58966084554411
155188;1;1;1;10;1;35;81;81;30,3617256638947
155188;1;2;1;10;2;29;81;81;30,3617256638947
155188;1;3;1;10;2;11;81;81;30,3617256638947
155188;1;4;1;10;2;11;81;81;30,3617256638947
155188;1;5;1;10;2;0;81;81;30,3617256638947
155331;1;1;1;10;1;49;85;85;18,034342341493
155331;1;2;1;10;2;49;85;85;18,034342341493
155331;1;3;1;10;2;28;85;85;18,034342341493
155331;1;4;1;10;1;24;85;85;18,034342341493
155331;1;5;1;10;1;15;85;85;18,034342341493
155366;1;1;1;10;1;33;85;85;23,1543746404479
155366;1;2;1;10;2;33;85;85;23,1543746404479
155366;1;3;1;10;2;13;85;85;23,1543746404479
155366;1;4;1;10;2;4;85;85;23,1543746404479
155384;1;1;1;10;1;32;85;85;22,7767984774985
155384;1;2;1;10;2;26;85;85;22,7767984774985
155384;1;3;1;10;1;7;85;85;22,7767984774985
155404;1;1;1;10;1;46;85;85;26,3870107393122
155404;1;2;1;10;2;38;85;85;26,3870107393122
155404;1;3;1;10;2;21;85;85;26,3870107393122
155404;1;4;1;10;1;13;85;85;26,3870107393122
155404;1;5;1;10;1;8;85;85;26,3870107393122
155413;1;1;1;10;1;28;85;85;22,538742877439
155413;1;2;1;10;2;34;85;85;22,538742877439
155413;1;3;1;10;2;5;85;85;22,538742877439
155417;1;1;1;10;2;55;86;86;7,53519095818944
155417;1;2;1;10;1;61;86;86;7,53519095818944
155434;1;1;1;10;1;54;85;85;23,6590694120249
155434;1;2;1;10;2;58;85;85;23,6590694120249
155453;1;1;1;10;2;32;86;86;9,33640058540445
155453;1;2;1;10;1;1;86;86;9,33640058540445
155479;1;1;1;10;1;51;86;86;7,36811576121332
155479;1;2;1;10;2;49;86;86;7,36811576121332
155494;1;1;1;10;1;41;86;86;7,36811576121332
155494;1;2;1;10;2;37;86;86;7,36811576121332
155504;1;1;1;10;1;49;86;86;10,0598425590102
155513;1;1;1;10;1;46;86;86;7,33302949568373
155513;1;2;1;10;2;41;86;86;7,33302949568373
155558;1;1;1;10;2;55;85;85;14,6945166162586
155558;1;2;1;10;1;78;85;85;14,6945166162586
155558;1;3;1;10;2;81;85;85;14,6945166162586
155558;1;4;1;10;1;47;85;85;14,6945166162586
155558;1;5;1;10;2;44;85;85;14,6945166162586
155582;1;1;1;10;1;32;95;95;5,79877058691403
155582;1;2;1;10;2;28;95;95;5,79877058691403
155582;1;3;1;10;1;6;95;95;5,79877058691403
155590;1;1;1;10;1;43;95;95;5,79877058691403
155590;1;2;1;10;2;39;95;95;5,79877058691403
155590;1;3;1;10;2;9;95;95;5,79877058691403
155590;1;4;1;10;2;68;95;95;5,79877058691403
155595;1;1;1;10;1;52;97;97;1,58966084554411
155595;1;2;1;10;2;34;97;97;1,58966084554411
155595;1;3;1;10;2;14;97;97;1,58966084554411
155595;1;4;1;10;2;11;97;97;1,58966084554411
155613;1;1;1;10;1;29;94;94;2,49781303383847
155637;1;1;1;10;1;47;99;99;1,89549502356952
155637;1;2;1;10;2;49;99;99;1,89549502356952
155637;1;3;1;10;2;25;99;99;1,89549502356952
155637;1;4;1;10;1;11;99;99;1,89549502356952
155661;1;1;1;10;1;36;97;97;1,58966084554411
155661;1;2;1;10;2;31;97;97;1,58966084554411
155661;1;3;1;10;1;12;97;97;1,58966084554411
155811;1;1;1;10;2;67;95;95;25,6008373981284
155811;1;2;1;10;1;46;95;95;25,6008373981284
155811;1;3;1;10;1;15;95;95;25,6008373981284
155811;1;4;1;10;2;13;95;95;25,6008373981284
155811;1;5;1;10;1;11;95;95;25,6008373981284
155826;1;1;1;10;2;27;85;85;11,8051572423191
155826;1;2;1;10;1;24;85;85;11,8051572423191
155826;1;3;1;10;2;29;85;85;11,8051572423191
155826;1;4;1;10;2;0;85;85;11,8051572423191
155826;1;5;1;10;2;30;85;85;11,8051572423191
155885;1;1;1;10;2;47;85;85;16,5525026147952
155918;1;1;1;10;1;40;86;86;10,0598425590102
155933;1;1;1;10;1;41;86;86;11,1201986636685
155933;1;2;1;10;2;35;86;86;11,1201986636685
155933;1;3;1;10;1;13;86;86;11,1201986636685
155933;1;4;1;10;2;20;86;86;11,1201986636685
155933;1;5;1;10;2;0;86;86;11,1201986636685
155992;1;1;1;10;2;60;81;81;30,3617256638947
155992;1;2;1;10;2;36;81;81;30,3617256638947
155992;1;3;1;10;1;10;81;81;30,3617256638947
155992;1;4;1;10;2;5;81;81;30,3617256638947
155992;1;5;1;10;1;35;81;81;30,3617256638947
155992;1;6;1;10;2;0;81;81;30,3617256638947
156028;1;1;1;10;1;73;81;81;30,3617256638947
156028;1;2;1;10;2;41;81;81;30,3617256638947
156028;1;3;1;10;1;16;81;81;30,3617256638947
156028;1;4;1;10;1;15;81;81;30,3617256638947
156028;1;5;1;10;2;13;81;81;30,3617256638947
156028;1;6;1;10;2;11;81;81;30,3617256638947
156028;1;7;1;10;2;9;81;81;30,3617256638947
156039;1;1;1;10;1;40;85;85;25,7713789763034
156039;1;2;1;10;2;36;85;85;25,7713789763034
156039;1;3;1;10;1;14;85;85;25,7713789763034
156039;1;4;1;10;1;9;85;85;25,7713789763034
156065;1;1;1;10;1;24;81;81;30,3617256638947
156065;1;2;1;10;2;26;81;81;30,3617256638947
156065;1;3;1;10;2;8;81;81;30,3617256638947
156065;1;4;1;10;2;4;81;81;30,3617256638947
156065;1;5;1;10;1;3;81;81;30,3617256638947
156135;1;1;1;10;1;25;81;81;27,9823209795641
156135;1;2;1;10;2;22;81;81;27,9823209795641
156135;1;3;1;10;2;0;81;81;27,9823209795641
156135;1;4;1;10;2;59;81;81;27,9823209795641
156150;1;1;1;10;2;55;81;81;9,90759290065078
156150;1;2;1;10;2;27;81;81;9,90759290065078
156150;1;3;1;10;1;10;81;81;9,90759290065078
156150;1;4;1;10;1;4;81;81;9,90759290065078
156167;1;1;1;10;1;44;86;86;9,75346335692273
156167;1;2;1;10;2;29;86;86;9,75346335692273
156167;1;3;1;10;1;1;86;86;9,75346335692273
