DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;DPTO;AREA;DSI;FEX_C
5129744;1;2;1;70;97;97;1;1,58966084554411
5129745;1;4;1;70;97;97;1;1,58966084554411
5129752;1;3;1;70;97;97;1;1,58966084554411
5129756;1;1;1;70;99;99;1;5,12549038123915
5129757;1;8;1;70;99;99;1;6,17750012918363
5129758;2;2;2;70;99;99;1;1,89549502356952
5129763;1;1;1;70;99;99;1;3,28483971745498
5129964;1;1;1;70;97;97;1;6,35864338217645
5134805;1;2;1;70;81;81;1;11,3816538216282
5134808;1;2;1;70;81;81;1;15,7093663231617
5134811;1;2;1;70;81;81;1;7,59043141597366
5134815;1;2;1;70;81;81;1;7,59043141597366
5134821;1;3;1;70;81;81;1;7,59043141597366
5134821;1;4;1;70;81;81;1;7,59043141597366
5134823;1;3;1;70;81;81;1;7,59043141597366
5134823;1;8;1;70;81;81;1;7,59043141597366
5134825;1;2;1;70;81;81;1;7,59043141597366
5134842;1;2;1;70;81;81;1;7,59043141597366
5134843;1;3;1;70;81;81;1;17,4813846773403
5134863;1;3;1;70;85;85;1;14,3997595347422
5134880;1;1;1;70;85;85;1;26,6566380410853
5134892;1;1;1;70;86;86;1;8,82456208483485
5134893;1;1;1;70;86;86;1;8,69363297405739
5134893;1;3;1;70;86;86;1;8,69363297405739
5134899;1;2;1;70;86;86;1;10,3905045954446
5134908;1;1;1;70;86;86;1;9,50333736956856
5134911;1;1;1;70;86;86;1;11,4808035151986
5134913;1;2;1;70;86;86;1;6,85017359835403
5134931;1;4;1;70;94;94;1;2,48975380180533
5134932;1;1;1;70;94;94;1;2,40378930767911
5134942;1;1;1;70;94;94;1;2,49781303383847
5134947;1;2;1;70;94;94;1;3,81695620008287
5134952;1;1;1;70;94;94;1;2,55024546053331
5134953;1;1;1;70;94;94;1;3,31155029794518
5134964;1;1;1;70;94;94;1;1,91409004710266
5134964;1;2;1;70;94;94;1;1,91409004710266
5134964;1;3;1;70;94;94;1;1,91409004710266
5134974;1;2;1;70;95;95;1;5,79877058691403
5134975;1;2;1;70;95;95;1;50,449304106152
5134982;1;2;1;70;95;95;1;5,79877058691403
5134983;1;1;1;70;95;95;1;5,79877058691403
5134983;1;2;1;70;95;95;1;5,79877058691403
5134987;1;3;1;70;95;95;1;5,79877058691403
5134993;1;2;1;70;95;95;1;5,79877058691403
5134998;1;1;1;70;95;95;1;5,79877058691403
5134999;1;2;1;70;95;95;1;5,79877058691403
5135008;1;2;1;70;95;95;1;5,79877058691403
5135010;1;1;1;70;95;95;1;5,79877058691403
5135010;1;2;1;70;95;95;1;5,79877058691403
5135020;1;2;1;70;95;95;1;5,79877058691403
5135021;1;1;1;70;95;95;1;5,79877058691403
5135029;1;3;1;70;97;97;1;3,3846306150263
5135032;1;2;1;70;97;97;1;1,58966084554411
5135039;1;1;1;70;97;97;1;3,66074408971943
5135043;1;1;1;70;97;97;1;1,58966084554411
5135049;1;1;1;70;97;97;1;5,09057594858886
5135049;1;2;1;70;97;97;1;5,09057594858886
5135051;1;3;1;70;97;97;1;1,58966084554411
5135072;1;1;1;70;97;97;1;1,58966084554411
5135073;1;1;1;70;99;99;1;3,30321148063277
5135076;1;2;1;70;99;99;1;3,17585040906393
5135079;1;3;1;70;99;99;1;4,23013283618048
5135079;1;4;1;70;99;99;1;4,23013283618048
5135080;1;4;1;70;99;99;1;1,89549502356952
5135080;1;7;1;70;99;99;1;1,89549502356952
5135081;1;2;1;70;99;99;1;4,9200826037489
5135083;1;2;1;70;99;99;1;2,66970007937986
5135083;1;4;1;70;99;99;1;2,66970007937986
5135085;1;2;1;70;99;99;1;4,26916333657423
5135086;1;1;1;70;99;99;1;1,89549502356952
5135087;1;1;1;70;99;99;1;3,1394640163879
5135087;1;2;1;70;99;99;1;3,1394640163879
5135093;1;1;1;70;99;99;1;2,48854474921323
5135096;1;3;1;70;99;99;1;4,81607450073317
5135771;1;1;1;70;81;81;1;30,3617256638947
5135774;1;2;1;70;81;81;1;30,3617256638947
5135774;1;5;1;70;81;81;1;30,3617256638947
5135775;1;2;1;70;81;81;1;24,8550668689691
5135776;1;2;1;70;81;81;1;30,3617256638947
5135777;1;2;1;70;85;85;1;19,1029932137262
5135783;1;2;1;70;85;85;1;23,3924302405073
5135789;1;1;1;70;91;91;1;6,57375894279359
5135789;1;2;1;70;91;91;1;6,57375894279359
5135792;1;3;1;70;91;91;1;3,70837915075038
5135792;1;5;1;70;91;91;1;3,70837915075038
5135796;1;7;1;70;91;91;1;4,12799083147644
5135797;3;1;3;70;91;91;1;6,19845866970454
5135807;1;1;1;70;91;91;1;5,31413944158446
5135819;1;2;1;70;91;91;1;6,57375894279359
5135829;1;4;1;70;91;91;1;7,18488675711975
5135834;1;2;1;70;95;95;1;50,449304106152
5135842;1;1;1;70;97;97;1;4,19732438555305
5135849;1;5;1;70;97;97;1;6,35864338217645
5135849;2;5;2;70;97;97;1;6,35864338217645
5135850;1;3;1;70;97;97;1;1,58966084554411
5135851;1;2;1;70;97;97;1;1,58966084554411
5135856;1;2;1;70;97;97;1;1,58966084554411
5135857;1;2;1;70;97;97;1;6,35864338217645
5135859;1;2;1;70;97;97;1;1,58966084554411
5135860;1;1;1;70;97;97;1;1,58966084554411
5135860;1;2;1;70;97;97;1;1,58966084554411
5137121;1;2;1;70;81;81;1;14,6298683575687
5137124;1;2;1;70;81;81;1;17,6570342943446
5137124;1;7;1;70;81;81;1;17,6570342943446
5137125;1;2;1;70;81;81;1;30,3617256638947
5137126;1;1;1;70;81;81;1;15,5207365956729
5137134;1;2;1;70;81;81;1;30,3617256638947
5137134;1;5;1;70;81;81;1;30,3617256638947
5137136;1;2;1;70;81;81;1;30,3617256638947
5137138;1;5;1;70;81;81;1;16,333582401732
5137143;1;1;1;70;85;85;1;25,08923347637
5137144;1;1;1;70;85;85;1;21,6534838126572
5137144;1;3;1;70;85;85;1;21,6534838126572
5137146;1;2;1;70;85;85;1;15,0397618426881
5137149;1;1;1;70;85;85;1;22,6296409968132
5137154;1;1;1;70;85;85;1;22,541663612405
5137155;1;5;1;70;85;85;1;30,8479896292283
5137157;1;3;1;70;85;85;1;24,2540641576458
5137166;1;4;1;70;86;86;1;4,38241856314117
5137167;1;12;1;70;86;86;1;17,5296742525647
5137183;1;2;1;70;94;94;1;1,24897003745308
5137193;1;2;1;70;99;99;1;3,01210294481906
5137195;1;2;1;70;99;99;1;5,71734146924668
5140087;1;2;1;70;86;86;1;10,0486544997235
5140092;1;1;1;70;86;86;1;8,48763689582223
5140093;1;1;1;70;86;86;1;7,46954055916876
5140093;1;2;1;70;86;86;1;7,46954055916876
5140096;1;1;1;70;86;86;1;9,8676136705844
5140100;1;1;1;70;86;86;1;10,25671110031
5140101;1;1;1;70;86;86;1;9,10176231529496
5140110;1;1;1;70;86;86;1;11,5256549862959
5140110;1;2;1;70;86;86;1;11,5256549862959
5140112;1;2;1;70;86;86;1;6,66639045062157
5140119;1;1;1;70;91;91;1;5,61267630400521
5140146;1;1;1;70;94;94;1;3,50076944232882
5140146;1;2;1;70;94;94;1;3,50076944232882
5140147;1;1;1;70;94;94;1;3,19524708102516
5140147;1;8;1;70;94;94;1;3,19524708102516
5140147;1;9;1;70;94;94;1;3,19524708102516
5140148;1;1;1;70;94;94;1;2,7449501588539
5140148;1;2;1;70;94;94;1;2,7449501588539
5140149;1;2;1;70;94;94;1;1,51738408174036
5140155;1;1;1;70;94;94;1;2,49781303383847
5140156;1;3;1;70;94;94;1;1,24897003745308
5140166;1;1;1;70;94;94;1;1,74203401778252
5140166;1;3;1;70;94;94;1;1,74203401778252
5140166;1;4;1;70;94;94;1;1,74203401778252
5140174;1;4;1;70;95;95;1;50,449304106152
5140176;1;2;1;70;95;95;1;5,79877058691403
5140179;1;1;1;70;95;95;1;5,79877058691403
5140183;1;2;1;70;95;95;1;5,79877058691403
5140190;1;2;1;70;95;95;1;5,79877058691403
5140193;1;3;1;70;95;95;1;5,79877058691403
5140215;1;1;1;70;97;97;1;1,58966084554411
5140216;1;1;1;70;97;97;1;1,58966084554411
5140221;1;1;1;70;97;97;1;1,58966084554411
5140227;1;1;1;70;99;99;1;4,00140776931363
5140228;1;4;1;70;99;99;1;1,89549502356952
5140229;1;2;1;70;99;99;1;5,0165010728481
5140229;1;3;1;70;99;99;1;5,0165010728481
5140229;1;4;1;70;99;99;1;5,0165010728481
5140241;1;1;1;70;99;99;1;3,64063314069664
5140243;1;1;1;70;99;99;1;4,1046288214264
5141310;1;1;1;70;81;81;1;9,79055646056177
5141311;1;2;1;70;81;81;1;14,6806839095753
5141313;1;2;1;70;81;81;1;13,5401432295233
5141316;1;2;1;70;81;81;1;9,7218677115611
5141317;1;1;1;70;81;81;1;7,59043141597366
5141317;1;3;1;70;81;81;1;7,59043141597366
5141319;1;1;1;70;81;81;1;30,3617256638947
5141319;3;1;3;70;81;81;1;30,3617256638947
5141336;1;2;1;70;86;86;1;12,3627104938103
5141338;1;1;1;70;86;86;1;9,71172931071086
5141338;1;2;1;70;86;86;1;9,71172931071086
5141347;1;1;1;70;97;97;1;2,64045360761044
5141349;1;2;1;70;97;97;1;1,58966084554411
5141352;1;1;1;70;97;97;1;6,35864338217645
5141355;1;3;1;70;97;97;1;2,800706265299
5142806;1;2;1;70;81;81;1;26,6586262604153
5142809;1;1;1;70;81;81;1;28,3279813202181
5142814;1;3;1;70;81;81;1;8,26102854518365
5142833;1;1;1;70;85;85;1;34,079101448402
5142840;1;1;1;70;86;86;1;5,0146187675665
5142842;1;4;1;70;86;86;1;6,92420694249341
5142845;1;4;1;70;94;94;1;2,41642352916665
5142846;1;1;1;70;94;94;1;3,58673393645505
5142847;1;2;1;70;94;94;1;1,24897003745308
5142849;1;6;1;70;94;94;1;1,24897003745308
5142849;1;9;1;70;94;94;1;1,24897003745308
5142869;1;1;1;70;99;99;1;2,36118367764439
5146000;2;1;2;70;86;86;1;12,2193037584848
5146001;1;1;1;70;86;86;1;12,2193037584848
5146001;1;2;1;70;86;86;1;12,2193037584848
5146014;1;1;1;70;86;86;1;9,16641218055594
5146022;1;6;1;70;91;91;1;3,62229118182203
5146034;1;1;1;70;91;91;1;7,14340620662827
5146035;1;2;1;70;91;91;1;5,28560885416804
5146039;1;1;1;70;91;91;1;4,60707863873278
5146061;1;3;1;70;94;94;1;2,41201584819891
5146061;1;4;1;70;94;94;1;2,41201584819891
5146076;1;1;1;70;94;94;1;1,41359416174399
5146081;1;3;1;70;94;94;1;2,83914119349992
5146089;1;3;1;70;95;95;1;7,94179449720012
5146093;2;1;2;70;95;95;1;5,79877058691403
5146108;1;1;1;70;97;97;1;6,35864338217645
5146110;1;1;1;70;97;97;1;5,79597428510311
5146117;1;1;1;70;97;97;1;1,58966084554411
5146123;1;2;1;70;97;97;1;2,9032082163951
5146124;1;8;1;70;97;97;1;1,58966084554411
5146127;1;2;1;70;97;97;1;1,58966084554411
5146131;1;2;1;70;99;99;1;4,2351140415558
5146131;1;3;1;70;99;99;1;4,2351140415558
5146132;1;2;1;70;99;99;1;1,89549502356952
5146132;1;3;1;70;99;99;1;1,89549502356952
5146133;1;2;1;70;99;99;1;3,44131900228637
5146133;1;4;1;70;99;99;1;3,44131900228637
5146133;1;5;1;70;99;99;1;3,44131900228637
5146133;1;7;1;70;99;99;1;3,44131900228637
5146134;1;2;1;70;99;99;1;7,58198009427809
5146138;1;1;1;70;99;99;1;3,17585040906393
5148282;1;2;1;70;81;81;1;14,9138532223579
5148284;1;2;1;70;81;81;1;7,59043141597366
5148284;1;4;1;70;81;81;1;7,59043141597366
5148285;1;1;1;70;81;81;1;7,59043141597366
5148285;1;2;1;70;81;81;1;7,59043141597366
5148286;1;1;1;70;81;81;1;13,3712740370365
5148286;1;2;1;70;81;81;1;13,3712740370365
5148289;1;3;1;70;81;81;1;7,59043141597366
5148289;1;4;1;70;81;81;1;7,59043141597366
5148290;1;2;1;70;81;81;1;30,3617256638947
5148297;1;2;1;70;85;85;1;25,092154211336
5148297;1;3;1;70;85;85;1;25,092154211336
5148310;1;2;1;70;86;86;1;8,82456208483485
5148316;1;1;1;70;97;97;1;1,58966084554411
5148316;1;2;1;70;97;97;1;1,58966084554411
5148317;1;1;1;70;99;99;1;2,90812341227008
5151225;1;1;1;70;81;81;1;12,4834950868116
5151226;1;3;1;70;81;81;1;12,4834950868116
5151227;1;1;1;70;81;81;1;8,6353834617621
5151231;1;2;1;70;81;81;1;7,59043141597366
5151231;1;5;1;70;81;81;1;7,59043141597366
5151234;1;2;1;70;85;85;1;25,5333233762439
5151235;1;3;1;70;85;85;1;22,7132054755399
5151239;1;2;1;70;85;85;1;22,7767984774985
5151244;1;1;1;70;85;85;1;17,168134377804
5151245;1;2;1;70;85;85;1;19,1029932137262
5151254;1;1;1;70;95;95;1;5,79877058691403
5151254;1;2;1;70;95;95;1;5,79877058691403
5151256;1;1;1;70;99;99;1;3,37287757343604
5151257;1;2;1;70;99;99;1;3,39127790708059
5154026;1;2;1;70;81;81;1;30,3617256638947
5154026;1;6;1;70;81;81;1;30,3617256638947
5154035;1;2;1;70;85;85;1;27,199889729064
5154056;1;2;1;70;86;86;1;8,82456208483485
5154061;1;1;1;70;86;86;1;9,11457528039883
5154062;1;1;1;70;86;86;1;8,68572842914156
5154068;1;1;1;70;91;91;1;5,55511892249327
5154071;1;6;1;70;91;91;1;4,07368951823255
5154072;1;2;1;70;91;91;1;3,30907133386893
5154082;1;3;1;70;91;91;1;4,43024549066504
5154086;1;1;1;70;91;91;1;6,13536529573283
5154097;1;1;1;70;94;94;1;2,7449501588539
5154098;1;1;1;70;94;94;1;2,74507719992159
5154119;1;2;1;70;94;94;1;4,92657055622014
5154134;1;1;1;70;95;95;1;12,6288073336026
5154137;1;2;1;70;95;95;1;5,79877058691403
5154141;1;1;1;70;95;95;1;12,6288073336026
5154145;1;2;1;70;95;95;1;5,79877058691403
5154153;1;1;1;70;95;95;1;5,79877058691403
5154181;1;3;1;70;97;97;1;2,10458838627986
5154198;1;3;1;70;99;99;1;4,61904733636106
5154199;1;1;1;70;99;99;1;5,53232850420936
5154201;1;1;1;70;99;99;1;1,89549502356952
5154201;1;2;1;70;99;99;1;1,89549502356952
5154204;1;2;1;70;99;99;1;4,9200826037489
5154506;1;2;1;70;97;97;1;1,58966084554411
5154506;1;5;1;70;97;97;1;1,58966084554411
5154506;1;7;1;70;97;97;1;1,58966084554411
5154525;1;1;1;70;86;86;1;9,50333736956856
5156444;1;1;1;70;81;81;1;7,59043141597366
5156444;1;1;1;70;81;81;1;7,59043141597366
5156446;1;2;1;70;81;81;1;30,3617256638947
5156446;1;2;1;70;81;81;1;30,3617256638947
5156446;1;3;1;70;81;81;1;30,3617256638947
5156446;1;3;1;70;81;81;1;30,3617256638947
5156446;1;4;1;70;81;81;1;30,3617256638947
5156446;1;4;1;70;81;81;1;30,3617256638947
5156449;1;2;1;70;81;81;1;7,59043141597366
5156449;1;2;1;70;81;81;1;7,59043141597366
5156449;1;3;1;70;81;81;1;7,59043141597366
5156449;1;3;1;70;81;81;1;7,59043141597366
5156450;1;3;1;70;81;81;1;7,59043141597366
5156450;1;3;1;70;81;81;1;7,59043141597366
5156453;1;1;1;70;81;81;1;25,1940983754727
5156453;1;1;1;70;81;81;1;25,1940983754727
5156454;1;2;1;70;81;81;1;7,59043141597366
5156454;1;2;1;70;81;81;1;7,59043141597366
5156456;1;2;1;70;81;81;1;18,6799175739761
5156456;1;2;1;70;81;81;1;18,6799175739761
5156456;1;8;1;70;81;81;1;18,6799175739761
5156456;1;8;1;70;81;81;1;18,6799175739761
5156458;1;3;1;70;81;81;1;7,59043141597366
5156458;1;3;1;70;81;81;1;7,59043141597366
5156461;1;1;1;70;81;81;1;30,3617256638947
5156461;1;1;1;70;81;81;1;30,3617256638947
5156461;1;3;1;70;81;81;1;30,3617256638947
5156461;1;3;1;70;81;81;1;30,3617256638947
5156463;1;5;1;70;81;81;1;30,3617256638947
5156463;1;5;1;70;81;81;1;30,3617256638947
5156463;1;10;1;70;81;81;1;30,3617256638947
5156463;1;10;1;70;81;81;1;30,3617256638947
5156468;1;1;1;70;81;81;1;8,34441231276689
5156468;1;1;1;70;81;81;1;8,34441231276689
5156473;1;2;1;70;81;81;1;25,1940983754727
5156473;1;2;1;70;81;81;1;25,1940983754727
5156474;1;1;1;70;81;81;1;30,3617256638947
5156474;1;1;1;70;81;81;1;30,3617256638947
5156475;1;1;1;70;81;81;1;30,3617256638947
5156475;1;1;1;70;81;81;1;30,3617256638947
5156479;1;2;1;70;81;81;1;16,2378698143761
5156479;1;2;1;70;81;81;1;16,2378698143761
5156480;1;1;1;70;81;81;1;7,59043141597366
5156480;1;1;1;70;81;81;1;7,59043141597366
5156507;1;3;1;70;85;85;1;31,3806601745253
5156507;1;3;1;70;85;85;1;31,3806601745253
5156515;1;2;1;70;85;85;1;22,8314622701066
5156515;1;2;1;70;85;85;1;22,8314622701066
5156518;1;1;1;70;86;86;1;7,14542833526002
5156518;1;1;1;70;86;86;1;7,14542833526002
5156520;1;2;1;70;86;86;1;4,38241856314117
5156520;1;2;1;70;86;86;1;4,38241856314117
5156521;1;2;1;70;86;86;1;12,4224354523628
5156521;1;2;1;70;86;86;1;12,4224354523628
5156527;1;2;1;70;86;86;1;13,7799860218302
5156527;1;2;1;70;86;86;1;13,7799860218302
5156528;1;1;1;70;86;86;1;12,4224354523628
5156528;1;1;1;70;86;86;1;12,4224354523628
5156528;1;2;1;70;86;86;1;12,4224354523628
5156528;1;2;1;70;86;86;1;12,4224354523628
5156530;1;2;1;70;86;86;1;7,01612860473806
5156530;1;2;1;70;86;86;1;7,01612860473806
5156548;1;2;1;70;95;95;1;5,79877058691403
5156548;1;2;1;70;95;95;1;5,79877058691403
5156555;1;2;1;70;99;99;1;4,58589752011313
5156555;1;2;1;70;99;99;1;4,58589752011313
5159391;1;1;1;70;81;81;1;7,59043141597366
5159391;1;1;1;70;81;81;1;7,59043141597366
5159392;1;3;1;70;81;81;1;7,59043141597366
5159392;1;3;1;70;81;81;1;7,59043141597366
5159430;1;2;1;70;86;86;1;6,44142822075776
5159430;1;2;1;70;86;86;1;6,44142822075776
5159430;1;3;1;70;86;86;1;6,44142822075776
5159430;1;3;1;70;86;86;1;6,44142822075776
5159441;1;3;1;70;91;91;1;6,65629973284027
5159441;1;3;1;70;91;91;1;6,65629973284027
5159465;1;1;1;70;91;91;1;2,89543190506544
5159465;1;1;1;70;91;91;1;2,89543190506544
5159478;1;1;1;70;91;91;1;2,71702205209398
5159478;1;1;1;70;91;91;1;2,71702205209398
5159490;1;1;1;70;95;95;1;5,79877058691403
5159490;1;1;1;70;95;95;1;5,79877058691403
5159490;1;5;1;70;95;95;1;5,79877058691403
5159490;1;5;1;70;95;95;1;5,79877058691403
5159491;1;1;1;70;95;95;1;5,79877058691403
5159491;1;1;1;70;95;95;1;5,79877058691403
5159494;1;2;1;70;95;95;1;15,5166873091041
5159494;1;2;1;70;95;95;1;15,5166873091041
5159495;1;2;1;70;95;95;1;50,449304106152
5159495;1;2;1;70;95;95;1;50,449304106152
5159497;1;2;1;70;95;95;1;5,79877058691403
5159497;1;2;1;70;95;95;1;5,79877058691403
5159501;1;1;1;70;95;95;1;5,79877058691403
5159501;1;1;1;70;95;95;1;5,79877058691403
5159501;1;3;1;70;95;95;1;5,79877058691403
5159501;1;3;1;70;95;95;1;5,79877058691403
5159508;1;5;1;70;95;95;1;5,79877058691403
5159508;1;5;1;70;95;95;1;5,79877058691403
5159530;1;2;1;70;97;97;1;2,62709474170198
5159530;1;2;1;70;97;97;1;2,62709474170198
5159538;1;1;1;70;97;97;1;1,58966084554411
5159538;1;1;1;70;97;97;1;1,58966084554411
5159542;1;1;1;70;97;97;1;6,35864338217645
5159542;1;1;1;70;97;97;1;6,35864338217645
5159542;1;2;1;70;97;97;1;6,35864338217645
5159542;1;2;1;70;97;97;1;6,35864338217645
5159543;1;2;1;70;97;97;1;1,58966084554411
5159543;1;2;1;70;97;97;1;1,58966084554411
5159551;1;1;1;70;97;97;1;1,58966084554411
5159551;1;1;1;70;97;97;1;1,58966084554411
5159554;1;2;1;70;97;97;1;1,58966084554411
5159554;1;2;1;70;97;97;1;1,58966084554411
5159563;1;1;1;70;97;97;1;1,58966084554411
5159563;1;1;1;70;97;97;1;1,58966084554411
5159571;1;3;1;70;99;99;1;7,58198009427809
5159571;1;3;1;70;99;99;1;7,58198009427809
5159571;1;7;1;70;99;99;1;7,58198009427809
5159571;1;7;1;70;99;99;1;7,58198009427809
5159572;1;1;1;70;99;99;1;7,58198009427809
5159572;1;1;1;70;99;99;1;7,58198009427809
5159574;1;2;1;70;99;99;1;1,89549502356952
5159574;1;2;1;70;99;99;1;1,89549502356952
5159574;1;5;1;70;99;99;1;1,89549502356952
5159574;1;5;1;70;99;99;1;1,89549502356952
5159579;1;2;1;70;99;99;1;2,95535053012109
5159579;1;2;1;70;99;99;1;2,95535053012109
5159582;1;2;1;70;99;99;1;5,51366402583754
5159582;1;2;1;70;99;99;1;5,51366402583754
5159585;1;2;1;70;99;99;1;7,58198009427809
5159585;1;2;1;70;99;99;1;7,58198009427809
5159591;1;1;1;70;99;99;1;1,89549502356952
5159591;1;1;1;70;99;99;1;1,89549502356952
5159700;1;3;1;70;86;86;1;4,38241856314117
5159700;1;3;1;70;86;86;1;4,38241856314117
5159710;1;3;1;70;94;94;1;4,10819927567383
5159710;1;3;1;70;94;94;1;4,10819927567383
5159717;1;7;1;70;94;94;1;4,99588014981233
5159717;1;7;1;70;94;94;1;4,99588014981233
5159723;1;4;1;70;94;94;1;1,66895782727922
5159723;1;4;1;70;94;94;1;1,66895782727922
5159725;1;2;1;70;94;94;1;2,52295443574587
5159725;1;2;1;70;94;94;1;2,52295443574587
5160120;1;5;1;70;86;86;1;10,5057301080055
5160120;1;5;1;70;86;86;1;10,5057301080055
5160122;1;1;1;70;86;86;1;9,56798723482953
5160122;1;1;1;70;86;86;1;9,56798723482953
5160128;1;2;1;70;86;86;1;9,68743715193455
5160128;1;2;1;70;86;86;1;9,68743715193455
5160133;1;2;1;70;86;86;1;4,38241856314117
5160133;1;2;1;70;86;86;1;4,38241856314117
5160138;1;1;1;70;86;86;1;5,371093883508
5160138;1;1;1;70;86;86;1;5,371093883508
5160140;1;2;1;70;86;86;1;13,7799860218302
5160140;1;2;1;70;86;86;1;13,7799860218302
5160141;1;1;1;70;86;86;1;12,4224354523628
5160141;1;1;1;70;86;86;1;12,4224354523628
5160147;1;3;1;70;86;86;1;4,38241856314117
5160147;1;3;1;70;86;86;1;4,38241856314117
5160147;1;4;1;70;86;86;1;4,38241856314117
5160147;1;4;1;70;86;86;1;4,38241856314117
5160155;1;5;1;70;97;97;1;6,35864338217645
5160155;1;5;1;70;97;97;1;6,35864338217645
5160155;1;7;1;70;97;97;1;6,35864338217645
5160155;1;7;1;70;97;97;1;6,35864338217645
5160476;1;1;1;70;81;81;1;9,98336159318607
5160476;1;1;1;70;81;81;1;9,98336159318607
5160481;1;1;1;70;86;86;1;4,38241856314117
5160481;1;1;1;70;86;86;1;4,38241856314117
5160485;1;6;1;70;86;86;1;12,2894741997632
5160485;1;6;1;70;86;86;1;12,2894741997632
5160933;1;3;1;70;86;86;1;6,17424399205519
5160933;1;3;1;70;86;86;1;6,17424399205519
5160934;1;2;1;70;86;86;1;5,79320377294027
5160934;1;2;1;70;86;86;1;5,79320377294027
5160935;1;2;1;70;86;86;1;13,22558556091
5160935;1;2;1;70;86;86;1;13,22558556091
5160938;1;1;1;70;86;86;1;6,34227822671282
5160938;1;1;1;70;86;86;1;6,34227822671282
5160938;1;2;1;70;86;86;1;6,34227822671282
5160938;1;2;1;70;86;86;1;6,34227822671282
5160949;1;1;1;70;86;86;1;8,10609218393626
5160949;1;1;1;70;86;86;1;8,10609218393626
5160949;1;2;1;70;86;86;1;8,10609218393626
5160949;1;2;1;70;86;86;1;8,10609218393626
5160950;1;1;1;70;86;86;1;9,68743715193455
5160950;1;1;1;70;86;86;1;9,68743715193455
5160950;1;3;1;70;86;86;1;9,68743715193455
5160950;1;3;1;70;86;86;1;9,68743715193455
5163559;1;1;1;70;86;86;1;4,38241856314117
5163559;1;1;1;70;86;86;1;4,38241856314117
5163559;1;3;1;70;86;86;1;4,38241856314117
5163559;1;3;1;70;86;86;1;4,38241856314117
5185109;1;1;1;70;95;95;1;5,79877058691403
5185207;2;3;2;70;85;85;1;27,2288481580642
5185207;2;4;2;70;85;85;1;27,2288481580642
5185216;1;1;1;70;85;85;1;22,0975737125311
5185227;1;3;1;70;95;95;1;5,79877058691403
5185228;1;1;1;70;95;95;1;5,79877058691403
5185329;1;3;1;70;81;81;1;7,59043141597366
5185329;1;4;1;70;81;81;1;7,59043141597366
5185338;1;1;1;70;81;81;1;19,6560950739663
5185340;1;1;1;70;81;81;1;13,8189982413805
5185512;2;1;2;70;97;97;1;1,58966084554411
5185513;1;1;1;70;97;97;1;1,58966084554411
5185513;1;3;1;70;97;97;1;1,58966084554411
5185515;1;1;1;70;97;97;1;1,58966084554411
5185563;1;3;1;70;86;86;1;7,60313267352005
5185631;1;1;1;70;95;95;1;5,79877058691403
5185636;1;3;1;70;95;95;1;5,79877058691403
5185694;1;1;1;70;81;81;1;14,7998790812184
5185805;1;1;1;70;99;99;1;4,7280366447521
5185822;1;2;1;70;99;99;1;3,03047470799685
5185892;1;2;1;70;86;86;1;6,58728175348079
5185892;1;3;1;70;86;86;1;6,58728175348079
5185894;2;1;2;70;86;86;1;8,00470772779365
5185894;3;1;3;70;86;86;1;8,00470772779365
5186069;1;1;1;70;86;86;1;6,92928229549481
5186070;1;1;1;70;86;86;1;10,25671110031
5186071;1;2;1;70;86;86;1;7,74489354206962
5186073;1;4;1;70;86;86;1;8,2853022520365
5186073;2;2;2;70;86;86;1;8,2853022520365
5186074;1;2;1;70;86;86;1;15,1996574127573
5186075;1;1;1;70;86;86;1;10,8708365197827
5186079;1;1;1;70;86;86;1;6,66639045062157
5186079;1;2;1;70;86;86;1;6,66639045062157
5186091;1;1;1;70;85;85;1;25,9744925411519
5186094;1;1;1;70;85;85;1;12,930440408665
5186104;1;1;1;70;85;85;1;34,5681372739966
5186106;1;2;1;70;85;85;1;20,8419396415763
5186481;1;4;1;70;81;81;1;19,5660824722326
5186485;1;4;1;70;81;81;1;22,3277098474831
5186491;1;2;1;70;81;81;1;7,63138333974043
5186492;1;1;1;70;81;81;1;7,59043141597366
5186492;1;2;1;70;81;81;1;7,59043141597366
5186525;1;1;1;70;81;81;1;7,59043141597366
5186797;1;1;1;70;99;99;1;3,2624506461579
5186974;1;1;1;70;86;86;1;9,10176231529496
5186980;1;1;1;70;86;86;1;9,98892954117097
5186981;1;2;1;70;86;86;1;7,52402397637927
5186981;1;4;1;70;86;86;1;7,52402397637927
5186983;1;2;1;70;86;86;1;10,9827337190481
5186997;1;1;1;70;86;86;1;10,9827337190481
5186999;1;2;1;70;86;86;1;8,82456208483485
5187045;1;3;1;70;97;97;1;6,35864338217645
5187049;1;2;1;70;97;97;1;1,58966084554411
5188455;1;3;1;70;85;85;1;24,2540641576458
5188489;1;2;1;70;85;85;1;24,1031593118988
5188512;1;3;1;70;85;85;1;24,2540641576458
5188520;1;1;1;70;85;85;1;19,988252278508
5189374;1;1;1;70;81;81;1;11,6726249706234
5189374;1;2;1;70;81;81;1;11,6726249706234
5189376;1;1;1;70;81;81;1;24,1408381886651
5189580;1;1;1;70;81;81;1;12,0469798872018
5189581;1;1;1;70;81;81;1;12,0536087213523
5189608;1;1;1;70;81;81;1;14,444143168479
5189677;1;1;1;70;99;99;1;6,68268656161166
5189710;1;2;1;70;99;99;1;1,89549502356952
5189879;1;1;1;70;95;95;1;24,5270951806779
