DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;DPTO;P6430S1;P6500;P6750;P6760;P6800;P6850;P6830;P6830S1;AREA;OCI;FEX_C;P6430;RAMA4D_R4;OFICIO;RAMA2D_R4
5122826;1;1;1;60;95; ;700000; ; ;80;80; ; ;95;1;5,79877058691403;1;0128;53;01
5122826;1;5;1;60;95; ;350000; ; ;44;44; ; ;95;1;5,79877058691403;1;4321;03;43
5122827;1;1;1;60;95; ;828116; ; ;60;60; ; ;95;1;5,79877058691403;1;4711;55;47
5122827;1;2;1;60;95; ; ;24000;1;3;3; ; ;95;1;5,79877058691403;4;9602;57;96
5122828;1;2;1;60;95;SUBCONTRATADO POR UN ASALARIADO PARA REALIZAR SUS MISMAS FUNCIONES; ;90000;1;22;22; ; ;95;1;50,449304106152;9;4329;84;43
5122829;1;1;1;60;95; ;320000; ; ;24;0;3; ;95;1;5,79877058691403;1;5611;53;56
5122829;1;2;1;60;95; ;877000; ; ;44;44; ; ;95;1;5,79877058691403;1;4773;59;47
5122830;1;3;1;60;95; ;800000; ; ;54;54; ; ;95;1;5,79877058691403;1;4771;45;47
5122831;1;1;1;60;95; ;500000; ; ;45;45; ; ;95;1;5,79877058691403;1;4210;95;42
5122832;1;2;1;60;95; ; ;1750000;1;40;40; ; ;95;1;5,79877058691403;4;8413;39;84
5122832;1;3;1;60;95; ;400000; ; ;24;24; ; ;95;1;5,79877058691403;1;5619;55;56
5122832;1;4;1;60;95; ;280000; ; ;70;70; ; ;95;1;5,79877058691403;1;4111;95;41
5122836;1;1;1;60;97; ;1840000; ; ;40;0;3; ;97;1;1,58966084554411;2;8530;13;85
5122837;1;1;1;60;97; ;2000000; ; ;55;55; ; ;97;1;1,58966084554411;2;8621;21;86
5122840;1;1;1;60;97; ; ;2500000;1;70;70; ; ;97;1;1,58966084554411;5;5630;51;56
5122844;1;1;1;60;99; ;1000000; ; ;60;60; ; ;99;1;3,03047470799685;1;8530;58;85
5122845;1;1;1;60;99; ; ;98;1;40;40; ; ;99;1;2,52432437831278;4;8890;54;88
5122845;1;5;1;60;99; ;1200000; ; ;48;48; ; ;99;1;2,52432437831278;1;0240;03;02
5122846;1;1;1;60;99; ;200000; ; ;91;91; ; ;99;1;1,89549502356952;1;4711;45;47
5122846;1;2;1;60;99; ; ;300000;1;42;42; ; ;99;1;1,89549502356952;4;4111;95;41
5122847;1;1;1;60;99; ; ;1200000;1;48;0;3; ;99;1;4,47367163529398;5;9602;21;96
5122847;1;2;1;60;99; ;98; ; ;65;0;7;VIAJE;99;1;4,47367163529398;2;8423;58;84
5122847;1;3;1;60;99; ; ;2000000;1;48;48; ; ;99;1;4,47367163529398;4;9602;57;96
5122847;1;4;1;60;99; ; ;98;1;40;40; ; ;99;1;4,47367163529398;4;9602;55;96
5122847;1;5;1;60;99; ; ;98;1;48;48; ; ;99;1;4,47367163529398;4;9602;57;96
5122848;1;1;1;60;99; ;2200000; ; ;25;25; ; ;99;1;3,97841193444007;2;8513;13;85
5122849;1;1;1;60;99; ; ;870000;1;72;72; ; ;99;1;2,86672724375197;5;1081;51;10
5122849;1;2;1;60;99; ; ; ; ;28;28; ; ;99;1;2,86672724375197;6;1081;45;10
5122850;1;1;1;60;99; ; ;850000;1;60;60; ; ;99;1;2,00539025440272;5;9602;21;96
5124417;1;1;1;60;81; ; ;98;1;50;50; ; ;81;1;29,8775467897456;4;5619;45;56
5124417;1;2;1;60;81; ; ; ; ;40;40; ; ;81;1;29,8775467897456;6;5619;45;56
5124418;1;1;1;60;81; ; ;99;1;9;9; ; ;81;1;26,9758348516811;4;5619;53;56
5124421;1;1;1;60;81; ;98; ; ;40;40; ; ;81;1;13,6552589018257;2;8530;13;85
5124422;1;1;1;60;81; ;1500000; ; ;40;40; ; ;81;1;20,18748060371;1;4731;45;47
5124423;1;1;1;60;81; ;877000; ; ;48;48; ; ;81;1;30,3617256638947;1;2930;83;29
5124423;1;2;1;60;81; ;98; ; ;44;44; ; ;81;1;30,3617256638947;3;9700;54;97
5124424;1;1;1;60;81; ; ;300000;1;56;56; ; ;81;1;7,59043141597366;4;5619;45;56
5124424;1;2;1;60;81; ; ;98;1;91;91; ; ;81;1;7,59043141597366;4;9602;57;96
5124424;1;5;1;60;81; ; ; ; ;21;21; ; ;81;1;7,59043141597366;6;5619;77;56
5124424;1;6;1;60;81; ; ;98;1;56;56; ; ;81;1;7,59043141597366;4;4724;41;47
5124425;1;1;1;60;81; ; ;300000;1;60;60; ; ;81;1;22,8073107239671;4;4781;45;47
5124425;1;2;1;60;81; ; ;400000;1;70;70; ; ;81;1;22,8073107239671;4;4781;45;47
5124425;1;5;1;60;81; ; ;400000;1;70;70; ; ;81;1;22,8073107239671;4;4781;45;47
5124426;1;1;1;60;81; ;750000; ; ;48;48; ; ;81;1;11,7626375723571;1;5619;53;56
5124428;1;2;1;60;81; ; ;350000;1;70;70; ; ;81;1;7,59043141597366;4;5224;97;52
5124428;1;6;1;60;81; ; ;250000;1;70;70; ; ;81;1;7,59043141597366;4;5224;97;52
5124428;1;7;1;60;81; ; ;350000;1;70;70; ; ;81;1;7,59043141597366;4;5224;97;52
5124429;1;1;1;60;81; ; ;400000;1;70;70; ; ;81;1;30,3617256638947;4;3830;99;38
5124430;1;1;1;60;81; ; ;380000;1;24;24; ; ;81;1;29,1020000836322;4;8121;54;81
5124431;1;1;1;60;81; ;2500000; ; ;43;43; ; ;81;1;29,8775467897456;1;6412;39;64
5124431;1;2;1;60;81; ;2300000; ; ;40;40; ; ;81;1;29,8775467897456;1;9499;39;94
5124432;1;2;1;60;81; ;600000; ; ;50;50; ; ;81;1;30,3617256638947;1;4631;77;46
5124432;1;6;1;60;81; ;600000; ; ;50;50; ; ;81;1;30,3617256638947;1;4631;77;46
5124432;1;9;1;60;81; ; ;98;1;20;20; ; ;81;1;30,3617256638947;4;9522;85;95
5124433;1;1;1;60;85; ;400000; ; ;24;24; ; ;85;1;23,2208883773724;3;9700;54;97
5124434;1;1;1;60;85; ; ;2000000;1;48;48; ; ;85;1;23,3924302405073;4;7730;21;77
5124435;1;1;1;60;85; ; ;4000000;1;36;36; ; ;85;1;19,1029932137262;5;6910;12;69
5124435;1;2;1;60;85; ; ;950000;1;50;50; ; ;85;1;19,1029932137262;5;8512;21;85
5124437;1;1;1;60;85; ; ;1000000;1;84;84; ; ;85;1;26,8281799042202;4;4921;98;49
5124437;1;2;1;60;85; ;800000; ; ;42;0;1; ;85;1;26,8281799042202;1;5611;53;56
5124438;1;1;1;60;85; ;2100000; ; ;40;40; ; ;85;1;20,6038840415169;2;8412;19;84
5124439;1;1;1;60;85; ;1400000; ; ;48;48; ; ;85;1;28,7112956825002;1;3511;03;35
5124439;1;2;1;60;85; ;1876000; ; ;48;48; ; ;85;1;28,7112956825002;1;3511;03;35
5124440;1;1;1;60;85; ; ;900000;1;75;75; ; ;85;1;25,7713789763034;4;4921;98;49
5124440;1;2;1;60;85; ; ;400000;1;24;24; ; ;85;1;25,7713789763034;4;5619;53;56
5124441;1;1;1;60;85; ; ;1000000;1;45;45; ; ;85;1;19,5470831136001;4;5630;51;56
5124441;1;2;1;60;85; ; ;700000;1;35;35; ; ;85;1;19,5470831136001;4;9609;97;96
5124442;1;1;1;60;85; ; ;700000;1;35;35; ; ;85;1;25,092154211336;5;4799;45;47
5124442;1;2;1;60;85; ;500000; ; ;48;48; ; ;85;1;25,092154211336;1;4781;53;47
5124442;1;4;1;60;85; ;400000; ; ;30;30; ; ;85;1;25,092154211336;1;4741;45;47
5124444;1;1;1;60;94; ;1400000; ; ;40;40; ; ;94;1;4,0673695814201;2;8413;58;84
5124445;1;1;1;60;95; ; ;400000;1;45;45; ; ;95;1;5,79877058691403;4;5619;77;56
5124445;1;2;1;60;95; ; ;100000;1;30;30; ; ;95;1;5,79877058691403;4;5619;77;56
5124446;1;2;1;60;95; ;140000; ; ;48;48; ; ;95;1;50,449304106152;8;0141;62;01
5124448;1;1;1;60;95; ; ;150000;1;60;60; ; ;95;1;5,79877058691403;4;4724;41;47
5124448;1;2;1;60;95; ; ;1500000;1;63;63; ; ;95;1;5,79877058691403;4;4781;45;47
5124449;1;1;1;60;95; ;400000; ; ;48;48; ; ;95;1;5,79877058691403;3;9700;55;97
5124450;1;1;1;60;95; ; ;1400000;1;40;40; ; ;95;1;5,79877058691403;4;8621;59;86
5124450;1;2;1;60;95; ;800000; ; ;60;60; ; ;95;1;5,79877058691403;1;5611;53;56
5124450;1;3;1;60;95; ;280000; ; ;45;45; ; ;95;1;5,79877058691403;1;4711;97;47
5124451;1;1;1;60;97; ;2000000; ; ;40;40; ; ;97;1;1,58966084554411;2;8413;38;84
5124451;1;4;1;60;97; ; ;300000;1;42;42; ; ;97;1;1,58966084554411;4;5630;45;56
5124451;1;5;1;60;97; ;1100000; ; ;91;91; ; ;97;1;1,58966084554411;1;4321;58;43
5124452;1;1;1;60;97; ; ;1800000;1;40;40; ; ;97;1;1,58966084554411;4;8415;39;84
5124452;1;2;1;60;97; ;275000; ; ;60;60; ; ;97;1;1,58966084554411;1;5611;53;56
5124452;3;1;3;60;97; ;1500000; ; ;50;50; ; ;97;1;1,58966084554411;2;8413;39;84
5124453;1;1;1;60;97; ; ;600000;1;48;0;6; ;97;1;4,43097651528159;4;4111;95;41
5124454;1;1;1;60;97; ; ;700000;1;80;80; ; ;97;1;6,35864338217645;4;4711;41;47
5124454;1;2;1;60;97; ; ;2000000;1;40;40; ; ;97;1;6,35864338217645;4;8621;59;86
5124455;1;1;1;60;97; ;877000; ; ;40;0;3; ;97;1;1,58966084554411;2;8551;55;85
5124455;1;2;1;60;97; ; ;1500000;1;45;45; ; ;97;1;1,58966084554411;4;4711;41;47
5124455;1;3;1;60;97; ; ;200000;1;40;40; ; ;97;1;1,58966084554411;4;4921;98;49
5124455;1;4;1;60;97; ; ; ; ;50;50; ; ;97;1;1,58966084554411;6;4711;45;47
5124456;1;1;1;60;97; ;1200000; ; ;84;84; ; ;97;1;4,60915354995766;1;7110;03;71
5124457;1;1;1;60;97; ;1500000; ; ;40;40; ; ;97;1;1,58966084554411;1;5111;03;51
5124457;1;2;1;60;97; ; ;100000;1;40;40; ; ;97;1;1,58966084554411;4;4711;41;47
5124457;1;5;1;60;97; ;1800000; ; ;84;84; ; ;97;1;1,58966084554411;2;8422;58;84
5124458;1;1;1;60;97; ;1400000; ; ;40;0;7;JUEGOS MAGIATERIALES;97;1;1,58966084554411;2;8530;13;85
5124458;1;2;1;60;97; ;2200000; ; ;45;0;7;JUEGOS MAGRIATERIALES;97;1;1,58966084554411;2;8530;39;85
5124459;1;1;1;60;97; ; ;900000;1;66;66; ; ;97;1;1,58966084554411;4;4321;03;43
5124459;1;2;1;60;97; ; ;1400000;1;40;40; ; ;97;1;1,58966084554411;4;8413;55;84
5124460;1;2;1;60;97; ;600000; ; ;45;45; ; ;97;1;4,63628543921967;1;4520;84;45
5124460;1;5;1;60;97; ;600000; ; ;45;45; ; ;97;1;4,63628543921967;1;4520;84;45
5124461;1;1;1;60;97; ; ;200000;1;20;20; ; ;97;1;1,58966084554411;4;0220;63;02
5124464;1;1;1;60;97; ;1500000; ; ;70;70; ; ;97;1;4,43097651528159;2;8423;39;84
5124464;1;2;1;60;97; ; ;1200000;1;84;84; ; ;97;1;4,43097651528159;4;5519;39;55
5124465;1;1;1;60;97; ;2000000; ; ;84;84; ; ;97;1;1,58966084554411;2;8423;03;84
5124466;1;1;1;60;97; ;1500000; ; ;40;40; ; ;97;1;3,36246933099379;2;8530;58;85
5124466;1;2;1;60;97; ; ;1900000;1;40;40; ; ;97;1;3,36246933099379;4;8610;33;86
5126693;1;1;1;60;81; ;828116; ; ;48;0;1; ;81;1;30,3617256638947;1;8890;13;88
5126693;1;2;1;60;81; ; ;400000;1;48;48; ; ;81;1;30,3617256638947;4;4542;84;45
5126694;1;1;1;60;81; ;828000; ; ;77;77; ; ;81;1;7,59043141597366;1;4773;45;47
5126695;1;1;1;60;85; ;877803; ; ;45;45; ; ;85;1;31,2499363371148;1;4620;55;46
5126695;1;3;1;60;85; ;850000; ; ;48;48; ; ;85;1;31,2499363371148;1;4530;33;45
5126695;1;4;1;60;85; ; ;400000;1;6;6; ; ;85;1;31,2499363371148;4;8551;18;85
5126695;1;5;1;60;85; ;877803; ; ;48;48; ; ;85;1;31,2499363371148;1;9200;45;92
5126696;1;2;1;60;85; ;877803; ; ;48;48; ; ;85;1;32,9252897630064;1;8544;55;85
5126696;1;3;1;60;85; ;877803; ; ;48;48; ; ;85;1;32,9252897630064;1;6412;39;64
5126696;1;6;1;60;85; ;600000; ; ;48;48; ; ;85;1;32,9252897630064;1;5613;53;56
5126696;1;8;1;60;85; ;1500000; ; ;48;48; ; ;85;1;32,9252897630064;1;0610;21;06
5126696;1;9;1;60;85; ;877803; ; ;48;48; ; ;85;1;32,9252897630064;1;4512;03;45
5126697;1;1;1;60;85; ;4250000; ; ;54;54; ; ;85;1;26,1608050835692;1;8010;21;80
5126698;1;1;1;60;85; ;900000; ; ;48;56; ; ;85;1;24,0080620035162;1;8414;58;84
5126698;1;2;1;60;85; ;400000; ; ;30;30; ; ;85;1;24,0080620035162;3;9700;54;97
5126698;1;3;1;60;85; ;877803; ; ;48;48; ; ;85;1;24,0080620035162;1;4923;34;49
5126699;1;1;1;60;85; ; ;800000;1;45;45; ; ;85;1;28,6994457381838;4;4321;85;43
5126699;2;1;2;60;85; ; ;1400000;1;48;48; ; ;85;1;28,6994457381838;4;1011;77;10
5126699;2;2;2;60;85; ;877000; ; ;48;48; ; ;85;1;28,6994457381838;1;1081;53;10
5126700;1;1;1;60;85; ; ;700000;1;48;48; ; ;85;1;29,8227604030251;4;2599;83;25
5126700;1;3;1;60;85; ; ;500000;1;48;48; ; ;85;1;29,8227604030251;4;2599;83;25
5126703;1;1;1;60;85; ;2200000; ; ;50;50; ; ;85;1;16,5525026147952;1;2100;45;21
5126704;1;1;1;60;85; ; ;1000000;1;42;42; ; ;85;1;26,1608050835692;4;5613;51;56
5126705;1;1;1;60;85; ;900000; ; ;56;56; ; ;85;1;27,2722698040941;1;5511;54;55
5126705;1;4;1;60;85; ;600000; ; ;84;84; ; ;85;1;27,2722698040941;3;9700;59;97
5126706;1;1;1;60;85; ;900000; ; ;48;48; ; ;85;1;19,1029932137262;1;2511;87;25
5126706;1;2;1;60;85; ; ;400000;1;50;50; ; ;85;1;19,1029932137262;4;4711;41;47
5126707;1;1;1;60;85; ;877803; ; ;56;56; ; ;85;1;20,2263078785675;1;5619;53;56
5126708;1;1;1;60;85; ;400000; ; ;55;55; ; ;85;1;30,8943320102243;3;9700;54;97
5126708;1;2;1;60;85; ; ;1500000;1;48;48; ; ;85;1;30,8943320102243;4;7110;97;71
5126709;1;1;1;60;85; ; ;2000000;1;40;40; ; ;85;1;24,2053092302591;4;7110;44;71
5126710;1;1;1;60;85; ;1950000; ; ;80;0;3; ;85;1;19,1029932137262;2;8422;98;84
5126710;1;2;1;60;85; ;2800000; ; ;48;48; ; ;85;1;19,1029932137262;1;8621;21;86
5126712;1;1;1;60;85; ;1456000; ; ;84;84; ; ;85;1;19,1547362713683;2;8423;58;84
5126712;1;2;1;60;85; ; ;1200000;1;36;36; ; ;85;1;19,1547362713683;5;4921;98;49
5126713;1;1;1;60;85; ;877803; ; ;48;48; ; ;85;1;26,1608050835692;1;5619;53;56
5126714;1;1;1;60;85; ; ;2000000;1;60;60; ; ;85;1;32,7626771092219;4;4923;98;49
5126714;2;1;2;60;85; ;1800000; ; ;60;60; ; ;85;1;32,7626771092219;1;4923;98;49
5126714;2;2;2;60;85; ;150000; ; ;18;18; ; ;85;1;32,7626771092219;1;5630;53;56
5126715;1;1;1;60;85; ; ;150000;1;15;15; ; ;85;1;11,8051572423191;4;4792;45;47
5126716;1;1;1;60;86; ;828000; ; ;40;40; ; ;86;1;10,9952113435962;1;1104;98;11
5126716;1;2;1;60;86; ;828000; ; ;40;40; ; ;86;1;10,9952113435962;1;7110;39;71
5126717;1;1;1;60;86; ; ; ; ;40;40; ; ;86;1;8,68572842914156;6;4111;95;41
5126719;1;1;1;60;86; ; ;98;1;40;40; ; ;86;1;9,98892954117097;4;4769;41;47
5126720;1;1;1;60;86; ; ;98;1;48;48; ; ;86;1;9,10176231529496;4;4112;95;41
5126722;1;1;1;60;86; ; ;98;1;48;48; ; ;86;1;8,4354646551093;4;4111;95;41
5126725;1;2;1;60;86; ;98; ; ;40;40; ; ;86;1;4,49391043082142;3;9700;55;97
5126726;1;1;1;60;86; ;900000; ; ;40;40; ; ;86;1;8,4354646551093;1;4921;98;49
5126727;1;1;1;60;86; ; ;350000;1;40;40; ; ;86;1;7,8904828655102;4;4759;97;47
5126727;1;2;1;60;86; ; ;350000;1;40;40; ; ;86;1;7,8904828655102;4;4759;97;47
5126728;1;1;1;60;86; ; ;350000;1;40;40; ; ;86;1;8,09853946609668;4;8121;54;81
5126730;1;1;1;60;95; ; ;800000;1;88;88; ; ;95;1;5,79877058691403;4;5619;53;56
5126730;1;2;1;60;95; ; ;400000;1;68;68; ; ;95;1;5,79877058691403;4;5619;53;56
5126731;1;1;1;60;95; ; ;1200000;1;70;70; ; ;95;1;5,79877058691403;5;5530;21;55
5126732;1;1;1;60;99; ;909600; ; ;48;48; ; ;99;1;4,37959026385237;1;2511;83;25
5126732;1;2;1;60;99; ;650000; ; ;20;12;6; ;99;1;4,37959026385237;1;3513;33;35
5126732;1;3;1;60;99; ; ;200000;1;1;0;6; ;99;1;4,37959026385237;5;7729;49;77
5126733;1;1;1;60;99; ; ;500000;1;72;72; ; ;99;1;4,65232703648829;4;4921;98;49
5126734;1;1;1;60;99; ; ;100000;1;40;40; ; ;99;1;2,74524685632896;4;4711;41;47
5126735;1;1;1;60;99; ; ;98;1;42;42; ; ;99;1;1,89549502356952;4;5619;53;56
5126736;1;2;1;60;99; ; ;120000;1;24;24; ; ;99;1;5,08881127336909;4;2395;89;23
5126739;1;1;1;60;99; ;2000000; ; ;30;30; ; ;99;1;1,89549502356952;2;8530;13;85
5126739;1;2;1;60;99; ; ;300000;1;15;15; ; ;99;1;1,89549502356952;4;1513;75;15
5129642;1;1;1;60;81; ;3600000; ; ;48;48; ; ;81;1;12,0469798872018;2;8610;05;86
5129642;1;2;1;60;81; ; ;2000000;1;30;30; ; ;81;1;12,0469798872018;4;8621;05;86
5129650;1;1;1;60;85; ; ;500000;1;30;30; ; ;85;1;11,8051572423191;4;4799;45;47
5129650;1;2;1;60;85; ; ;350000;1;50;50; ; ;85;1;11,8051572423191;4;4799;45;47
5129651;1;1;1;60;85; ;900000; ; ;50;50; ; ;85;1;26,3870107393122;1;6190;95;61
5129651;2;1;2;60;85; ;750000; ; ;60;60; ; ;85;1;26,3870107393122;1;5611;53;56
5129666;1;2;1;60;86; ;98; ; ;50;50; ; ;86;1;11,8177287042112;2;8422;58;84
5129669;1;1;1;60;86; ; ;98;1;40;40; ; ;86;1;15,5887548424828;4;8559;13;85
5129670;1;1;1;60;86; ;98; ; ;40;40; ; ;86;1;10,204538859597;1;4723;45;47
5129671;1;1;1;60;91; ; ;98;1;56;56; ; ;91;1;4,91385575996067;4;4711;41;47
5129671;1;2;1;60;91; ; ; ; ;48;48; ; ;91;1;4,91385575996067;6;4711;45;47
5129671;1;3;1;60;91; ; ;98;1;48;48; ; ;91;1;4,91385575996067;4;4799;45;47
5129672;1;1;1;60;91; ;98; ; ;48;48; ; ;91;1;6,05485851686624;1;3513;03;35
5129673;1;1;1;60;91; ;99; ; ;48;48; ; ;91;1;5,89538714860338;1;8530;98;85
5129674;1;2;1;60;91; ; ;99;1;48;48; ; ;91;1;5,56816127752117;4;4542;84;45
5129675;1;1;1;60;91; ;99; ; ;40;40; ; ;91;1;7,01758178615909;2;8530;55;85
5129675;1;3;1;60;91; ; ;99;1;40;40; ; ;91;1;7,01758178615909;4;8412;39;84
5129676;1;1;1;60;91; ; ;98;1;6;6; ; ;91;1;5,3668001243239;4;9602;57;96
5129677;1;1;1;60;91; ; ;99;1;60;60; ; ;91;1;6,05485851686624;4;4542;84;45
5129679;1;2;1;60;91; ; ;98;1;40;40; ; ;91;1;5,25869316537963;4;8412;31;84
5129679;1;3;1;60;91; ; ;98;1;40;40; ; ;91;1;5,25869316537963;4;8412;31;84
5129680;1;1;1;60;91; ; ;99;1;56;56; ; ;91;1;6,63131632430553;4;6190;21;61
5129680;1;2;1;60;91; ; ;98;1;60;60; ; ;91;1;6,63131632430553;4;8413;54;84
5129681;1;3;1;60;91; ; ;98;1;60;60; ; ;91;1;4,45861765683641;4;5611;53;56
5129682;1;1;1;60;91; ; ;98;1;50;50; ; ;91;1;5,61251788276016;4;4111;95;41
5129683;1;1;1;60;91; ; ;98;1;40;40; ; ;91;1;4,01660261152326;4;4721;41;47
5129684;1;1;1;60;91; ;98; ; ;48;48; ; ;91;1;5,2794694346976;3;9700;54;97
5129685;1;1;1;60;91; ; ;98;1;30;0;6; ;91;1;4,01660261152326;4;4771;41;47
5129685;1;2;1;60;91; ; ;98;1;50;50; ; ;91;1;4,01660261152326;4;4111;95;41
5129686;1;1;1;60;91; ; ;98;1;40;40; ; ;91;1;6,05485851686624;4;8412;39;84
5129689;1;1;1;60;94; ; ;98;1;40;40; ; ;94;1;2,93055097414413;4;4711;41;47
5129693;1;2;1;60;94; ; ;1200000;1;48;48; ; ;94;1;2,64597614849653;4;4210;58;42
5129693;1;3;1;60;94; ; ;98;1;48;48; ; ;94;1;2,64597614849653;4;4111;95;41
5129693;1;4;1;60;94; ;300000; ; ;40;40; ; ;94;1;2,64597614849653;3;9700;55;97
5129694;1;2;1;60;94; ; ;200000;1;20;20; ; ;94;1;1,24897003745308;4;4711;41;47
5129695;1;1;1;60;94; ; ;700000;1;48;48; ; ;94;1;4,17062423167752;4;4921;98;49
5129696;1;2;1;60;94; ;98; ; ;50;50; ; ;94;1;2,39132239467822;1;5630;53;56
5129696;1;5;1;60;94; ;98; ; ;48;48; ; ;94;1;2,39132239467822;2;8423;58;84
5129696;1;6;1;60;94; ; ;98;1;50;50; ; ;94;1;2,39132239467822;4;4921;98;49
5129696;1;7;1;60;94; ; ;98;1;40;40; ; ;94;1;2,39132239467822;4;9602;57;96
5129697;1;1;1;60;94; ; ;1850000;1;40;40; ; ;94;1;3,49598646661749;4;8412;98;84
5129697;1;2;1;60;94; ;1600000; ; ;40;40; ; ;94;1;3,49598646661749;2;8412;55;84
5129698;1;1;1;60;94; ; ;98;1;48;48; ; ;94;1;4,62233988260209;4;4631;41;46
5129699;1;7;1;60;94; ;900000; ; ;80;80; ; ;94;1;3,38164458168102;1;3513;58;35
5129700;1;2;1;60;94; ;890000; ; ;48;48; ; ;94;1;1,24897003745308;1;8610;55;86
5129701;1;1;1;60;94; ; ;800000;1;40;40; ; ;94;1;1,84059246597732;4;4921;98;49
5129701;1;2;1;60;94; ; ;800000;1;56;56; ; ;94;1;1,84059246597732;4;4921;98;49
5129702;1;1;1;60;94; ;700000; ; ;63;63; ; ;94;1;1,51206583629007;1;4542;84;45
5129702;1;7;1;60;94; ; ;300000;1;20;20; ; ;94;1;1,51206583629007;4;8121;55;81
5129704;1;1;1;60;94; ;1050000; ; ;48;48; ; ;94;1;1,24897003745308;2;8423;58;84
5129704;1;2;1;60;94; ;1000000; ; ;40;40; ; ;94;1;1,24897003745308;2;8413;13;84
5129705;1;2;1;60;94; ;890000; ; ;48;48; ; ;94;1;3,49648880242877;1;5611;53;56
5129705;1;3;1;60;94; ;1100000; ; ;48;48; ; ;94;1;3,49648880242877;1;4631;98;46
5129707;1;1;1;60;94; ;1500000; ; ;40;40; ; ;94;1;1,4134671206763;1;6424;33;64
5129710;1;1;1;60;95; ; ;800000;1;80;80; ; ;95;1;5,79877058691403;4;1410;21;14
5129710;1;2;1;60;95; ; ;400000;1;45;45; ; ;95;1;5,79877058691403;4;4789;45;47
5129710;1;3;1;60;95; ;640000; ; ;119;119; ; ;95;1;5,79877058691403;1;5630;45;56
5129710;1;4;1;60;95; ;30000; ; ;16;16; ; ;95;1;5,79877058691403;1;5619;45;56
5129711;1;1;1;60;95; ;910000; ; ;54;0;1; ;95;1;5,79877058691403;1;5611;53;56
5129711;1;2;1;60;95; ; ;820000;1;70;70; ; ;95;1;5,79877058691403;4;4921;98;49
5129712;1;2;1;60;95; ; ;98;1;45;45; ; ;95;1;5,79877058691403;5;2511;83;25
5129713;1;1;1;60;95; ;1755606; ; ;56;56; ; ;95;1;5,79877058691403;1;8010;58;80
5129715;1;1;1;60;95; ; ;877000;1;48;48; ; ;95;1;5,79877058691403;4;2511;83;25
5129715;1;2;1;60;95; ; ; ; ;14;14; ; ;95;1;5,79877058691403;6;2511;83;25
5129716;1;1;1;60;95; ;1900000; ; ;60;60; ; ;95;1;5,79877058691403;2;8422;39;84
5129716;1;2;1;60;95; ;400000; ; ;54;54; ; ;95;1;5,79877058691403;1;5619;77;56
5129717;1;2;1;60;95; ;133000; ; ;45;45; ; ;95;1;5,79877058691403;1;5619;77;56
5129719;1;1;1;60;95; ; ;5000000;1;60;0;1; ;95;1;5,79877058691403;5;4754;41;47
5129719;1;2;1;60;95; ; ;828116;1;35;35; ; ;95;1;5,79877058691403;4;4754;41;47
5129720;1;1;1;60;95; ;1650000; ; ;45;45; ; ;95;1;5,79877058691403;1;8415;58;84
5129721;1;1;1;60;95; ; ;1500000;1;50;50; ; ;95;1;5,79877058691403;5;4520;21;45
5129721;1;2;1;60;95; ; ;1200000;1;98;98; ; ;95;1;5,79877058691403;4;4724;41;47
5129722;1;1;1;60;95; ; ;600000;1;50;50; ; ;95;1;5,79877058691403;4;3110;81;31
5129723;1;1;1;60;95; ;900000; ; ;45;45; ; ;95;1;50,449304106152;1;4111;95;41
5129723;1;2;1;60;95; ;400000; ; ;98;98; ; ;95;1;50,449304106152;3;9700;54;97
5129729;1;1;1;60;97; ;380000; ; ;25;25; ; ;97;1;6,35864338217645;1;5111;97;51
5129729;1;3;1;60;97; ; ;200000;1;45;45; ; ;97;1;6,35864338217645;4;8890;54;88
5129730;1;2;1;60;97; ; ;100000;1;20;20; ; ;97;1;1,58966084554411;4;4752;63;47
5129730;1;3;1;60;97; ;877000; ; ;48;48; ; ;97;1;1,58966084554411;1;5511;55;55
5129741;1;2;1;60;97; ;1200000; ; ;91;91; ; ;97;1;6,35864338217645;1;4210;58;42
5129741;1;5;1;60;97; ; ;200000;1;45;45; ; ;97;1;6,35864338217645;4;4921;98;49
5129742;1;1;1;60;97; ;98; ; ;45;45; ; ;97;1;1,58966084554411;3;9700;54;97
5129742;1;2;1;60;97; ;880000; ; ;66;66; ; ;97;1;1,58966084554411;1;4923;98;49
5129742;1;6;1;60;97; ; ;500000;1;66;66; ; ;97;1;1,58966084554411;4;4111;95;41
5129743;1;2;1;60;97; ; ;98;1;98;98; ; ;97;1;1,58966084554411;5;5611;51;56
5129743;1;3;1;60;97; ; ;900000;1;91;91; ; ;97;1;1,58966084554411;4;4921;98;49
5129745;1;1;1;60;97; ; ;4000000;1;60;60; ; ;97;1;1,58966084554411;4;8412;08;84
5129745;1;2;1;60;97; ; ;98;1;50;50; ; ;97;1;1,58966084554411;4;9499;19;94
5129746;1;1;1;60;97; ; ;1000000;1;45;45; ; ;97;1;5,02098271436226;4;4112;95;41
5129747;1;1;1;60;97; ; ;2000000;1;50;50; ; ;97;1;1,58966084554411;5;2592;21;25
5129748;1;1;1;60;97; ;1500000; ; ;70;70; ; ;97;1;1,58966084554411;2;8422;50;84
5129748;1;2;1;60;97; ;1800000; ; ;40;40; ; ;97;1;1,58966084554411;2;6412;44;64
5129749;1;1;1;60;97; ; ;877000;1;45;45; ; ;97;1;1,58966084554411;4;4112;95;41
