DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;DPTO;AREA;INI;FEX_C
124141;1;5;1;80;97;97;1;6,35864338217645
124149;1;3;1;80;91;91;1;5,17033566989913
124152;1;1;1;80;91;91;1;4,19359418083604
124155;1;2;1;80;97;97;1;3,62738607993685
124239;1;2;1;80;86;86;1;7,55355767649758
124243;1;1;1;80;86;86;1;4,9695188292344
124243;1;3;1;80;86;86;1;4,9695188292344
124376;1;2;1;80;94;94;1;1,51751112280805
124395;1;1;1;80;94;94;1;4,4051271352054
124395;1;2;1;80;94;94;1;4,4051271352054
124395;1;3;1;80;94;94;1;4,4051271352054
124395;1;4;1;80;94;94;1;4,4051271352054
124406;1;2;1;80;94;94;1;3,81695620008287
124412;1;1;1;80;91;91;1;6,25132297129101
124414;1;2;1;80;94;94;1;1,24897003745308
124432;1;1;1;80;94;94;1;2,82663401308007
124432;1;2;1;80;94;94;1;2,82663401308007
124433;1;1;1;80;91;91;1;5,84870746408934
124433;1;2;1;80;91;91;1;5,84870746408934
124433;1;4;1;80;91;91;1;5,84870746408934
124475;1;2;1;80;85;85;1;29,1553855823741
124488;1;2;1;80;85;85;1;21,6534838126572
124497;1;1;1;80;85;85;1;21,1085788130939
124555;1;2;1;80;97;97;1;1,58966084554411
124555;1;3;1;80;97;97;1;1,58966084554411
124576;1;4;1;80;97;97;1;1,58966084554411
124588;1;1;1;80;94;94;1;1,24897003745308
124593;1;1;1;80;95;95;1;19,6024264605412
124593;1;3;1;80;95;95;1;19,6024264605412
124593;1;4;1;80;95;95;1;19,6024264605412
124599;1;1;1;80;94;94;1;1,26271422639537
124599;1;2;1;80;94;94;1;1,26271422639537
124620;1;1;1;80;94;94;1;2,59653879051994
124643;1;3;1;80;94;94;1;1,49943161480253
124665;1;2;1;80;95;95;1;5,79877058691403
124684;1;2;1;80;85;85;1;23,3924302405073
124684;1;3;1;80;85;85;1;23,3924302405073
124685;1;2;1;80;97;97;1;1,58966084554411
124705;1;3;1;80;97;97;1;1,58966084554411
124705;1;4;1;80;97;97;1;1,58966084554411
124757;1;3;1;80;86;86;1;5,77757735796963
124757;1;4;1;80;86;86;1;5,77757735796963
124757;2;2;2;80;86;86;1;5,77757735796963
124896;1;1;1;80;86;86;1;9,98202342713074
124896;1;3;1;80;86;86;1;9,98202342713074
124896;1;4;1;80;86;86;1;9,98202342713074
124896;1;6;1;80;86;86;1;9,98202342713074
124899;1;2;1;80;91;91;1;6,39049526464177
124899;1;3;1;80;91;91;1;6,39049526464177
124911;1;1;1;80;81;81;1;21,4593325925431
124919;1;2;1;80;81;81;1;7,59043141597366
124919;1;3;1;80;81;81;1;7,59043141597366
124946;1;3;1;80;86;86;1;8,2920579197838
124946;1;4;1;80;86;86;1;8,2920579197838
124956;1;2;1;80;91;91;1;5,61267630400521
124963;1;2;1;80;91;91;1;5,17033566989913
124963;1;4;1;80;91;91;1;5,17033566989913
124980;1;1;1;80;91;91;1;5,25705253487517
124982;1;3;1;80;97;97;1;6,25523539970179
124982;1;7;1;80;97;97;1;6,25523539970179
124982;1;8;1;80;97;97;1;6,25523539970179
124988;1;1;1;80;86;86;1;8,77765009138621
124988;1;2;1;80;86;86;1;8,77765009138621
124988;1;3;1;80;86;86;1;8,77765009138621
124991;1;1;1;80;86;86;1;6,85017359835403
124991;1;2;1;80;86;86;1;6,85017359835403
125057;1;1;1;80;81;81;1;9,96312434953164
125057;1;2;1;80;81;81;1;9,96312434953164
125057;1;3;1;80;81;81;1;9,96312434953164
125077;1;3;1;80;86;86;1;7,95513273077118
125091;1;3;1;80;86;86;1;7,76916699492363
125148;1;2;1;80;95;95;1;5,79877058691403
125148;1;3;1;80;95;95;1;5,79877058691403
125172;1;1;1;80;86;86;1;8,55494976465704
125172;1;3;1;80;86;86;1;8,55494976465704
125194;1;1;1;80;95;95;1;5,79877058691403
125198;1;1;1;80;86;86;1;8,77765009138621
125198;1;2;1;80;86;86;1;8,77765009138621
125198;1;3;1;80;86;86;1;8,77765009138621
125345;1;3;1;80;81;81;1;7,59043141597366
125357;1;4;1;80;81;81;1;7,59043141597366
125358;1;2;1;80;99;99;1;2,11445825687996
125358;2;1;2;80;99;99;1;2,11445825687996
125358;2;2;2;80;99;99;1;2,11445825687996
125358;2;3;2;80;99;99;1;2,11445825687996
125398;1;3;1;80;81;81;1;7,59043141597366
125509;1;3;1;80;85;85;1;29,2071286400163
125524;1;3;1;80;85;85;1;28,5279038750489
125524;1;4;1;80;85;85;1;28,5279038750489
125535;1;1;1;80;85;85;1;21,7035735587148
125535;1;2;1;80;85;85;1;21,7035735587148
125541;1;3;1;80;85;85;1;25,092154211336
125541;1;4;1;80;85;85;1;25,092154211336
125566;1;3;1;80;85;85;1;16,6042456724373
125571;1;2;1;80;99;99;1;3,17585040906393
125571;1;3;1;80;99;99;1;3,17585040906393
125590;1;1;1;80;99;99;1;3,51825327450312
125591;1;3;1;80;99;99;1;5,45799525441323
125591;1;4;1;80;99;99;1;5,45799525441323
125591;1;5;1;80;99;99;1;5,45799525441323
125595;1;1;1;80;99;99;1;1,89549502356952
125595;1;2;1;80;99;99;1;1,89549502356952
125595;1;3;1;80;99;99;1;1,89549502356952
125595;1;4;1;80;99;99;1;1,89549502356952
125604;1;3;1;80;95;95;1;5,79877058691403
125604;1;4;1;80;95;95;1;5,79877058691403
125665;1;1;1;80;91;91;1;6,76123169083291
125665;1;2;1;80;91;91;1;6,76123169083291
125665;1;3;1;80;91;91;1;6,76123169083291
125665;1;4;1;80;91;91;1;6,76123169083291
125665;1;5;1;80;91;91;1;6,76123169083291
125665;1;6;1;80;91;91;1;6,76123169083291
125665;2;1;2;80;91;91;1;6,76123169083291
125665;3;1;3;80;91;91;1;6,76123169083291
125665;4;1;4;80;91;91;1;6,76123169083291
125707;1;2;1;80;94;94;1;1,82812555297644
125707;1;3;1;80;94;94;1;1,82812555297644
125707;1;5;1;80;94;94;1;1,82812555297644
125720;1;2;1;80;94;94;1;1,81549133148889
125720;1;3;1;80;94;94;1;1,81549133148889
125724;1;1;1;80;94;94;1;1,24897003745308
125724;1;4;1;80;94;94;1;1,24897003745308
125724;1;6;1;80;94;94;1;1,24897003745308
125724;1;7;1;80;94;94;1;1,24897003745308
125724;1;8;1;80;94;94;1;1,24897003745308
125732;1;1;1;80;94;94;1;1,75437388971571
125732;1;2;1;80;94;94;1;1,75437388971571
125732;1;5;1;80;94;94;1;1,75437388971571
125738;1;1;1;80;94;94;1;3,065417556508
125738;1;2;1;80;94;94;1;3,065417556508
125752;1;2;1;80;85;85;1;24,6480643114621
125752;1;4;1;80;85;85;1;24,6480643114621
125758;1;1;1;80;94;94;1;1,51738408174036
125758;1;2;1;80;94;94;1;1,51738408174036
125775;1;1;1;80;94;94;1;4,73382107337931
125775;1;2;1;80;94;94;1;4,73382107337931
125775;1;3;1;80;94;94;1;4,73382107337931
125775;1;4;1;80;94;94;1;4,73382107337931
125775;1;5;1;80;94;94;1;4,73382107337931
125775;1;6;1;80;94;94;1;4,73382107337931
125801;1;1;1;80;94;94;1;3,81695620008287
125801;1;2;1;80;94;94;1;3,81695620008287
125807;1;1;1;80;91;91;1;7,11949577291001
125807;1;2;1;80;91;91;1;7,11949577291001
125807;1;4;1;80;91;91;1;7,11949577291001
125809;1;1;1;80;94;94;1;1,75475501291879
125809;1;2;1;80;94;94;1;1,75475501291879
125845;1;2;1;80;91;91;1;5,17033566989913
125845;1;3;1;80;91;91;1;5,17033566989913
125854;1;3;1;80;91;91;1;3,56963049908259
125854;1;4;1;80;91;91;1;3,56963049908259
125854;1;6;1;80;91;91;1;3,56963049908259
125924;1;3;1;80;85;85;1;22,0975737125311
125926;1;1;1;80;85;85;1;26,2125481412114
125945;1;2;1;80;85;85;1;22,9828327773129
125971;1;2;1;80;95;95;1;5,79877058691403
125991;1;2;1;80;85;85;1;22,538742877439
126009;1;4;1;80;95;95;1;5,79877058691403
126076;1;2;1;80;81;81;1;15,9017203464019
126087;1;1;1;80;85;85;1;17,7245722070232
126115;1;3;1;80;95;95;1;5,79877058691403
126191;1;1;1;80;81;81;1;14,7998790812184
126255;1;3;1;80;81;81;1;7,59043141597366
126292;1;1;1;80;81;81;1;9,62325058580604
126365;1;2;1;80;81;81;1;7,59043141597366
126365;1;3;1;80;81;81;1;7,59043141597366
126368;1;1;1;80;81;81;1;7,59043141597366
126368;1;2;1;80;81;81;1;7,59043141597366
126380;1;2;1;80;81;81;1;9,24226683507712
126442;1;2;1;80;85;85;1;24,8415780106559
126454;1;1;1;80;81;81;1;21,9878360837575
126454;1;2;1;80;81;81;1;21,9878360837575
126454;1;3;1;80;81;81;1;21,9878360837575
126479;1;1;1;80;81;81;1;7,59043141597366
126530;1;1;1;80;85;85;1;24,2540641576458
126530;1;2;1;80;85;85;1;24,2540641576458
126530;1;3;1;80;85;85;1;24,2540641576458
126542;1;3;1;80;85;85;1;25,1313766683575
126578;1;1;1;80;86;86;1;8,68572842914156
126796;1;3;1;80;85;85;1;22,541663612405
126823;1;1;1;80;94;94;1;1,24897003745308
126823;1;2;1;80;94;94;1;1,24897003745308
127087;1;4;1;80;81;81;1;7,59043141597366
127087;1;5;1;80;81;81;1;7,59043141597366
127087;1;6;1;80;81;81;1;7,59043141597366
127143;1;2;1;80;85;85;1;26,8281799042202
127143;1;3;1;80;85;85;1;26,8281799042202
127182;1;1;1;80;85;85;1;25,1599602398156
127246;1;2;1;80;81;81;1;30,3617256638947
127331;1;3;1;80;81;81;1;7,59043141597366
127331;1;4;1;80;81;81;1;7,59043141597366
127430;1;1;1;80;99;99;1;3,28483971745498
127473;1;3;1;80;95;95;1;5,79877058691403
127499;1;2;1;80;94;94;1;4,81155902698573
127522;1;3;1;80;95;95;1;5,79877058691403
127522;1;4;1;80;95;95;1;5,79877058691403
127536;1;1;1;80;94;94;1;2,93055097414413
127563;1;3;1;80;99;99;1;3,77033130992309
127563;1;4;1;80;99;99;1;3,77033130992309
127613;1;2;1;80;86;86;1;9,75932310040157
127613;1;5;1;80;86;86;1;9,75932310040157
127630;1;1;1;80;94;94;1;3,2633985111504
127630;1;2;1;80;94;94;1;3,2633985111504
127632;1;2;1;80;95;95;1;5,79877058691403
127633;1;1;1;80;95;95;1;50,449304106152
127673;1;2;1;80;94;94;1;1,75462797185109
127673;1;3;1;80;94;94;1;1,75462797185109
127711;1;2;1;80;85;85;1;35,3013177638365
127717;1;2;1;80;94;94;1;1,39277366715562
127717;1;3;1;80;94;94;1;1,39277366715562
127717;1;4;1;80;94;94;1;1,39277366715562
127778;1;2;1;80;94;94;1;2,31300157042258
127800;1;2;1;80;94;94;1;1,51751112280805
127815;1;2;1;80;91;91;1;5,24706262926828
127815;1;4;1;80;91;91;1;5,24706262926828
127825;1;1;1;80;94;94;1;2,49536639680997
127825;1;2;1;80;94;94;1;2,49536639680997
127825;1;3;1;80;94;94;1;2,49536639680997
127825;1;4;1;80;94;94;1;2,49536639680997
127825;1;5;1;80;94;94;1;2,49536639680997
127847;1;1;1;80;95;95;1;5,79877058691403
127865;1;1;1;80;91;91;1;4,50618513274145
127865;1;3;1;80;91;91;1;4,50618513274145
127865;1;4;1;80;91;91;1;4,50618513274145
127865;1;7;1;80;91;91;1;4,50618513274145
127873;1;2;1;80;94;94;1;1,24897003745308
127873;1;3;1;80;94;94;1;1,24897003745308
127922;1;6;1;80;95;95;1;5,79877058691403
127927;1;2;1;80;94;94;1;2,48975380180533
127927;1;3;1;80;94;94;1;2,48975380180533
127996;1;1;1;80;91;91;1;3,69369616521803
128046;1;1;1;80;94;94;1;1,24897003745308
128066;1;3;1;80;91;91;1;3,30907133386893
128082;1;2;1;80;85;85;1;19,5470831136001
128150;1;1;1;80;86;86;1;10,4502295539971
128150;1;2;1;80;86;86;1;10,4502295539971
128150;1;3;1;80;86;86;1;10,4502295539971
128150;1;4;1;80;86;86;1;10,4502295539971
128178;1;3;1;80;85;85;1;25,7713789763034
128189;1;1;1;80;86;86;1;10,6458085300355
128212;1;2;1;80;86;86;1;7,55355767649758
128223;1;3;1;80;86;86;1;12,8856014186705
128252;1;1;1;80;86;86;1;9,10176231529496
128261;1;3;1;80;91;91;1;5,3716968230964
128265;1;1;1;80;86;86;1;9,10176231529496
128290;1;1;1;80;91;91;1;4,77005198827533
128290;1;2;1;80;91;91;1;4,77005198827533
128290;1;3;1;80;91;91;1;4,77005198827533
128304;1;2;1;80;81;81;1;30,3617256638947
128409;1;1;1;80;81;81;1;25,8076105829382
128409;1;2;1;80;81;81;1;25,8076105829382
128496;1;1;1;80;86;86;1;6,85017359835403
128496;1;2;1;80;86;86;1;6,85017359835403
128518;1;2;1;80;99;99;1;2,59399047111605
128529;1;2;1;80;99;99;1;2,02525677740111
128536;1;3;1;80;95;95;1;5,79877058691403
128541;1;1;1;80;94;94;1;3,91542787462895
128541;1;2;1;80;94;94;1;3,91542787462895
128541;1;3;1;80;94;94;1;3,91542787462895
128541;1;5;1;80;94;94;1;3,91542787462895
128572;1;2;1;80;99;99;1;5,57100187092356
128573;1;2;1;80;85;85;1;14,6457616888718
128573;1;3;1;80;85;85;1;14,6457616888718
128582;1;1;1;80;86;86;1;6,92928229549481
128603;1;2;1;80;86;86;1;7,8760240336304
128603;1;3;1;80;86;86;1;7,8760240336304
128603;1;4;1;80;86;86;1;7,8760240336304
128695;1;3;1;80;97;97;1;1,58966084554411
128775;1;3;1;80;97;97;1;1,58966084554411
128775;1;4;1;80;97;97;1;1,58966084554411
128775;1;6;1;80;97;97;1;1,58966084554411
128817;1;3;1;80;91;91;1;8,31853474125107
128817;1;4;1;80;91;91;1;8,31853474125107
128817;1;5;1;80;91;91;1;8,31853474125107
128848;1;3;1;80;95;95;1;5,79877058691403
128875;1;1;1;80;99;99;1;1,89549502356952
128875;1;2;1;80;99;99;1;1,89549502356952
128878;1;3;1;80;97;97;1;6,35864338217645
128906;1;3;1;80;85;85;1;22,0975737125311
128918;1;2;1;80;99;99;1;2,21580797657731
128938;1;2;1;80;85;85;1;18,0815113525847
128938;1;3;1;80;85;85;1;18,0815113525847
128943;1;3;1;80;97;97;1;1,58966084554411
128969;1;1;1;80;85;85;1;24,2053092302591
129024;1;1;1;80;91;91;1;5,22789305141106
129024;1;3;1;80;91;91;1;5,22789305141106
129029;1;3;1;80;95;95;1;5,79877058691403
129029;1;4;1;80;95;95;1;5,79877058691403
129201;1;2;1;80;86;86;1;11,2724115740563
129253;1;3;1;80;81;81;1;23,7598544379361
129260;1;1;1;80;86;86;1;6,38919022016146
129260;1;2;1;80;86;86;1;6,38919022016146
129260;1;3;1;80;86;86;1;6,38919022016146
129283;1;1;1;80;86;86;1;7,26620748450743
129283;1;2;1;80;86;86;1;7,26620748450743
129341;1;1;1;80;97;97;1;2,74533155905619
129341;1;2;1;80;97;97;1;2,74533155905619
129341;1;3;1;80;97;97;1;2,74533155905619
129379;1;1;1;80;94;94;1;1,88026363011692
129384;1;4;1;80;97;97;1;1,58966084554411
129420;1;1;1;80;94;94;1;1,24897003745308
129435;1;2;1;80;97;97;1;6,13692184884415
129585;1;1;1;80;85;85;1;19,988252278508
129939;1;2;1;80;85;85;1;19,1029932137262
129967;1;5;1;80;85;85;1;25,7077859743448
130024;1;1;1;80;81;81;1;21,0783488418142
130024;1;2;1;80;81;81;1;21,0783488418142
130047;1;2;1;80;99;99;1;1,89549502356952
130063;1;3;1;80;81;81;1;14,444143168479
130075;1;1;1;80;81;81;1;11,3816538216282
130114;1;1;1;80;81;81;1;7,59043141597366
130114;1;2;1;80;81;81;1;7,59043141597366
130114;1;3;1;80;81;81;1;7,59043141597366
130118;1;2;1;80;99;99;1;1,89549502356952
130118;1;3;1;80;99;99;1;1,89549502356952
130118;1;4;1;80;99;99;1;1,89549502356952
130224;1;3;1;80;97;97;1;1,58966084554411
130224;1;4;1;80;97;97;1;1,58966084554411
130251;1;1;1;80;81;81;1;9,62325058580604
130296;1;2;1;80;91;91;1;5,22789305141106
130296;1;3;1;80;91;91;1;5,22789305141106
130299;1;2;1;80;81;81;1;20,18748060371
130312;1;3;1;80;81;81;1;12,5821122125667
130312;1;4;1;80;81;81;1;12,5821122125667
130341;1;3;1;80;81;81;1;7,59043141597366
130480;1;2;1;80;81;81;1;16,2378698143761
130480;1;4;1;80;81;81;1;16,2378698143761
130482;1;3;1;80;85;85;1;19,718624976735
130491;1;3;1;80;81;81;1;7,59043141597366
130498;1;3;1;80;85;85;1;23,3924302405073
130523;1;2;1;80;86;86;1;9,74684547585352
130523;1;4;1;80;86;86;1;9,74684547585352
130558;1;2;1;80;81;81;1;7,59043141597366
130558;1;3;1;80;81;81;1;7,59043141597366
130619;1;1;1;80;91;91;1;3,83782897603458
130619;1;2;1;80;91;91;1;3,83782897603458
130619;1;3;1;80;91;91;1;3,83782897603458
130619;1;4;1;80;91;91;1;3,83782897603458
130621;1;1;1;80;86;86;1;7,00331563963419
130621;1;3;1;80;86;86;1;7,00331563963419
130630;1;2;1;80;91;91;1;6,04517191851411
130630;1;3;1;80;91;91;1;6,04517191851411
130630;1;4;1;80;91;91;1;6,04517191851411
130647;1;1;1;80;85;85;1;19,988252278508
130654;1;1;1;80;91;91;1;4,57389084110533
130654;1;2;1;80;91;91;1;4,57389084110533
130654;1;3;1;80;91;91;1;4,57389084110533
130662;1;3;1;80;85;85;1;18,034342341493
130672;1;2;1;80;81;81;1;25,1394091838138
130672;1;6;1;80;81;81;1;25,1394091838138
130672;1;9;1;80;81;81;1;25,1394091838138
130698;1;2;1;80;85;85;1;25,9774132761179
130727;1;1;1;80;81;81;1;7,59043141597366
130727;1;2;1;80;81;81;1;7,59043141597366
130727;1;3;1;80;81;81;1;7,59043141597366
130729;1;1;1;80;85;85;1;17,2168893051907
130729;1;2;1;80;85;85;1;17,2168893051907
130729;1;3;1;80;85;85;1;17,2168893051907
130729;1;4;1;80;85;85;1;17,2168893051907
130828;1;1;1;80;99;99;1;2,56572054683088
130828;1;3;1;80;99;99;1;2,56572054683088
130829;1;2;1;80;99;99;1;1,89549502356952
130829;1;3;1;80;99;99;1;1,89549502356952
130829;1;4;1;80;99;99;1;1,89549502356952
130829;1;6;1;80;99;99;1;1,89549502356952
130870;1;2;1;80;94;94;1;1,84059246597732
130914;1;2;1;80;91;91;1;4,42978376216523
130914;1;3;1;80;91;91;1;4,42978376216523
130921;1;1;1;80;91;91;1;5,87786694755345
130931;1;2;1;80;91;91;1;4,81471190076909
130941;1;2;1;80;91;91;1;5,61251788276016
130947;1;1;1;80;97;97;1;1,58966084554411
130947;1;2;1;80;97;97;1;1,58966084554411
130947;1;5;1;80;97;97;1;1,58966084554411
130947;1;6;1;80;97;97;1;1,58966084554411
130956;1;2;1;80;91;91;1;5,0108730479391
131051;1;1;1;80;99;99;1;3,01210294481906
131051;1;3;1;80;99;99;1;3,01210294481906
131070;1;3;1;80;81;81;1;7,59043141597366
131087;1;2;1;80;99;99;1;3,03047470799685
131087;1;3;1;80;99;99;1;3,03047470799685
131087;1;4;1;80;99;99;1;3,03047470799685
131095;1;1;1;80;99;99;1;1,89549502356952
131095;1;2;1;80;99;99;1;1,89549502356952
131095;1;3;1;80;99;99;1;1,89549502356952
131096;1;1;1;80;99;99;1;6,09552396378542
131096;1;4;1;80;99;99;1;6,09552396378542
131100;1;1;1;80;99;99;1;1,89549502356952
131100;1;3;1;80;99;99;1;1,89549502356952
131100;1;4;1;80;99;99;1;1,89549502356952
131144;1;1;1;80;81;81;1;9,62325058580604
131178;1;2;1;80;85;85;1;17,1474973604161
131279;1;2;1;80;99;99;1;5,1264830178042
131279;1;4;1;80;99;99;1;5,1264830178042
131310;1;6;1;80;95;95;1;5,79877058691403
131402;1;2;1;80;85;85;1;30,0608160030846
131402;1;4;1;80;85;85;1;30,0608160030846
131489;1;3;1;80;81;81;1;7,59043141597366
131489;1;4;1;80;81;81;1;7,59043141597366
131489;1;5;1;80;81;81;1;7,59043141597366
131517;1;1;1;80;81;81;1;28,0221446679837
131517;1;3;1;80;81;81;1;28,0221446679837
131537;1;1;1;80;81;81;1;30,3617256638947
131578;1;4;1;80;81;81;1;7,59043141597366
131714;1;2;1;80;95;95;1;5,79877058691403
131714;1;3;1;80;95;95;1;5,79877058691403
131771;1;2;1;80;97;97;1;6,35864338217645
131771;1;3;1;80;97;97;1;6,35864338217645
131779;1;2;1;80;85;85;1;29,4131629398307
131779;1;3;1;80;85;85;1;29,4131629398307
131790;1;1;1;80;85;85;1;21,7035735587148
131790;1;2;1;80;85;85;1;21,7035735587148
131803;1;2;1;80;85;85;1;23,8365201403812
131803;1;3;1;80;85;85;1;23,8365201403812
131892;1;1;1;80;85;85;1;24,1031593118988
131892;1;2;1;80;85;85;1;24,1031593118988
131901;1;3;1;80;97;97;1;1,58966084554411
131903;1;1;1;80;85;85;1;17,6609792050647
131903;1;2;1;80;85;85;1;17,6609792050647
131903;1;3;1;80;85;85;1;17,6609792050647
131903;1;4;1;80;85;85;1;17,6609792050647
131932;1;2;1;80;94;94;1;4,99588014981233
131932;1;3;1;80;94;94;1;4,99588014981233
131964;1;3;1;80;85;85;1;23,1543746404479
131997;1;3;1;80;85;85;1;20,1627148766089
131998;1;1;1;80;85;85;1;21,1085788130939
132003;1;2;1;80;85;85;1;21,6534838126572
132004;1;2;1;80;85;85;1;22,538742877439
132025;1;2;1;80;97;97;1;1,58966084554411
132091;1;2;1;80;97;97;1;4,43097651528159
132165;1;2;1;80;85;85;1;19,5958380409868
132165;1;4;1;80;85;85;1;19,5958380409868
132172;1;3;1;80;95;95;1;5,79877058691403
132197;1;2;1;80;85;85;1;22,7767984774985
132218;1;3;1;80;86;86;1;10,0486544997235
132254;1;2;1;80;81;81;1;7,59043141597366
132254;1;5;1;80;81;81;1;7,59043141597366
132254;1;6;1;80;81;81;1;7,59043141597366
132275;1;2;1;80;97;97;1;4,02825100246408
132275;1;4;1;80;97;97;1;4,02825100246408
132275;1;5;1;80;97;97;1;4,02825100246408
132308;1;2;1;80;81;81;1;20,18748060371
132417;1;2;1;80;86;86;1;11,091706085473
132422;1;1;1;80;86;86;1;5,55487703124046
132422;1;2;1;80;86;86;1;5,55487703124046
132422;1;3;1;80;86;86;1;5,55487703124046
132422;1;4;1;80;86;86;1;5,55487703124046
132422;1;6;1;80;86;86;1;5,55487703124046
132500;1;1;1;80;94;94;1;1,24897003745308
132530;2;1;2;80;85;85;1;13,7634907543454
132532;1;1;1;80;94;94;1;1,88013658904923
132532;1;3;1;80;94;94;1;1,88013658904923
132538;1;5;1;80;85;85;1;19,3927918714278
132540;1;2;1;80;81;81;1;30,3617256638947
132540;1;3;1;80;81;81;1;30,3617256638947
132541;1;3;1;80;85;85;1;23,3924302405073
132544;1;1;1;80;85;85;1;26,7557998291901
132557;1;1;1;80;85;85;1;24,9879527152214
132557;1;2;1;80;85;85;1;24,9879527152214
132557;1;6;1;80;85;85;1;24,9879527152214
132566;1;2;1;80;94;94;1;1,75475501291879
132597;1;1;1;80;94;94;1;1,24897003745308
132597;1;2;1;80;94;94;1;1,24897003745308
132597;1;4;1;80;94;94;1;1,24897003745308
132636;1;1;1;80;97;97;1;3,66074408971943
132638;1;2;1;80;94;94;1;2,72753296165502
132638;1;3;1;80;94;94;1;2,72753296165502
132638;1;4;1;80;94;94;1;2,72753296165502
132787;1;1;1;80;97;97;1;6,35864338217645
132787;1;5;1;80;97;97;1;6,35864338217645
132845;1;1;1;80;94;94;1;2,31300157042258
132845;1;2;1;80;94;94;1;2,31300157042258
132911;1;2;1;80;91;91;1;4,60707863873278
132930;1;3;1;80;91;91;1;5,82815191504215
133087;1;2;1;80;85;85;1;27,8975014327577
133108;1;1;1;80;91;91;1;4,99170347008188
133183;1;1;1;80;85;85;1;17,7837661408129
133183;1;2;1;80;85;85;1;17,7837661408129
133183;1;3;1;80;85;85;1;17,7837661408129
133186;1;2;1;80;91;91;1;3,80896934948695
133252;1;2;1;80;81;81;1;30,3617256638947
133252;1;3;1;80;81;81;1;30,3617256638947
133300;1;1;1;80;81;81;1;7,59043141597366
133300;1;2;1;80;81;81;1;7,59043141597366
133300;1;3;1;80;81;81;1;7,59043141597366
133300;1;4;1;80;81;81;1;7,59043141597366
133300;1;7;1;80;81;81;1;7,59043141597366
133343;1;1;1;80;81;81;1;14,7998790812184
133345;1;2;1;80;86;86;1;6,73104031588255
133391;1;1;1;80;99;99;1;1,89549502356952
133391;1;2;1;80;99;99;1;1,89549502356952
133468;1;1;1;80;97;97;1;1,58966084554411
133471;1;1;1;80;99;99;1;5,08881127336909
133482;1;3;1;80;97;97;1;5,86080837415102
133482;1;4;1;80;97;97;1;5,86080837415102
133492;1;1;1;80;86;86;1;5,71800284571005
133492;1;2;1;80;86;86;1;5,71800284571005
133492;1;3;1;80;86;86;1;5,71800284571005
133495;1;3;1;80;86;86;1;9,11457528039883
133495;1;4;1;80;86;86;1;9,11457528039883
133505;1;1;1;80;81;81;1;9,7218677115611
133505;1;2;1;80;81;81;1;9,7218677115611
133510;1;2;1;80;95;95;1;5,79877058691403
133525;1;3;1;80;95;95;1;5,79877058691403
133559;1;2;1;80;95;95;1;5,79877058691403
133566;1;2;1;80;91;91;1;3,75125354672996
133659;1;2;1;80;99;99;1;2,57250087858949
133659;1;6;1;80;99;99;1;2,57250087858949
133688;1;2;1;80;94;94;1;2,59641174945224
133693;1;1;1;80;91;91;1;6,45060695822489
133693;1;2;1;80;91;91;1;6,45060695822489
133693;1;4;1;80;91;91;1;6,45060695822489
133693;1;5;1;80;91;91;1;6,45060695822489
133693;1;6;1;80;91;91;1;6,45060695822489
133693;1;7;1;80;91;91;1;6,45060695822489
133753;1;1;1;80;81;81;1;14,7998790812184
