DIRECTORIO;AREA;ocupados;sexo;estudia;edad;educación
4911374;68;0;0;1;15;4
4911375;68;1;1;1;10;3
4911375;68;0;0;1;9;3
4911375;68;0;1;0;26;5
4911375;68;0;0;0;52;4
4911376;68;1;0;0;31;5
4911377;68;0;0;0;27;5
4911377;68;1;0;0;4;1
4911377;68;0;1;1;15;4
4911377;68;0;0;0;57;5
4911378;68;1;1;0;35;5
4911378;68;0;1;0;58;3
4911378;68;0;0;0;60;5
4911378;68;0;1;0;26;6
4911378;68;0;0;0;29;6
4911379;68;1;0;1;11;4
4911379;68;0;1;1;5;2
4911379;68;0;1;0;56;5
4911379;68;0;0;0;52;6
4911380;68;0;1;1;9;3
4911380;68;0;1;0;61;1
4911383;68;0;1;0;64;6
4911542;73;0;0;0;62;5
4911542;73;1;1;0;60;3
4911543;73;0;0;0;54;3
4911543;73;1;0;0;19;5
4911543;73;0;1;0;15;4
4911544;73;1;0;0;37;5
4911544;73;0;1;0;39;5
4911545;73;1;1;1;17;5
4911545;73;0;1;1;15;4
4911545;73;1;0;0;80;3
4911546;73;1;1;0;29;5
4911546;73;0;0;0;29;6
4911547;73;0;1;0;30;5
4911547;73;0;1;0;35;4
4911548;73;1;1;0;55;3
4911548;73;0;0;0;55;3
4911548;73;0;1;0;25;6
4911548;73;0;0;0;15;4
4911549;73;0;0;;0;
4911549;73;1;1;0;24;3
4911550;73;1;0;0;20;5
4911550;73;0;0;0;3;1
4911551;73;0;1;0;39;5
4911551;73;0;0;0;35;6
4911551;73;0;0;1;12;4
4911551;73;1;0;1;11;4
4911552;73;0;1;1;5;2
4911552;73;1;1;0;41;4
4911553;73;1;0;0;36;3
4911553;73;0;1;1;17;4
4911553;73;1;1;1;14;4
4911555;73;1;1;0;65;5
4911556;73;0;0;0;75;3
4911556;73;1;0;0;40;6
4911556;73;1;0;1;16;5
4911557;73;1;0;1;10;3
4911557;73;0;1;0;58;5
4911557;73;0;0;0;50;5
4911558;73;1;1;0;28;5
4911558;73;0;1;0;22;5
4911559;73;1;0;0;49;6
4911559;73;0;1;1;19;6
4911559;73;0;0;1;17;6
4911559;73;0;1;0;64;1
4911559;73;0;1;0;30;6
4911560;73;0;0;0;33;6
4911560;73;0;0;1;7;3
4911561;73;0;0;;2;
4911561;73;0;1;0;41;5
4911562;73;1;0;0;41;6
4911562;73;1;0;1;20;6
4911562;73;0;1;0;34;5
4911563;73;1;0;0;32;6
4911563;73;1;1;1;15;5
4911563;73;1;0;1;10;3
4911564;73;1;0;0;65;4
4911564;73;1;1;0;29;5
4911564;73;1;0;0;30;6
4911565;73;0;0;;2;
4911565;73;0;1;0;55;3
4911565;73;0;0;0;53;3
4911566;73;1;0;0;33;6
4911566;73;1;0;0;29;6
4911566;73;0;0;1;11;4
4911567;73;0;1;1;6;3
4911567;73;0;0;0;79;3
4911567;73;0;0;0;51;3
4911568;73;0;1;0;41;5
4911568;73;1;0;0;41;3
4911569;73;1;1;0;19;5
4911569;73;0;0;1;14;4
4911569;73;0;0;0;53;5
4911570;73;1;1;0;54;4
4911570;73;1;0;0;55;3
4911570;73;1;1;0;23;6
4911571;73;0;0;0;80;3
4911571;73;1;1;0;42;3
4911572;73;1;1;0;43;6
4911573;73;0;0;0;40;5
4911573;73;1;0;1;14;4
4911574;73;1;1;0;78;3
4911574;73;1;0;0;65;3
4911574;73;0;1;0;62;3
4911575;73;1;0;0;63;4
4911575;73;0;1;0;38;5
4911576;73;0;0;0;36;5
4911576;73;0;0;1;11;4
4911576;73;0;0;1;6;3
4911577;73;1;1;0;53;6
4911577;73;1;0;0;52;3
4911577;73;0;0;0;29;5
4911582;73;1;1;0;27;5
4911583;73;1;0;0;22;5
4911583;73;0;1;0;67;4
4911583;73;1;0;0;65;3
4911584;73;1;0;0;43;5
4911585;73;1;1;0;39;5
4911588;73;0;0;1;14;4
4911588;73;1;1;1;11;4
4911589;73;0;1;0;38;5
4911589;73;1;0;0;37;5
4911589;73;0;0;1;11;4
4911590;73;1;1;1;10;3
4911591;73;1;1;0;73;3
4911591;73;1;0;0;43;5
4911596;73;1;1;1;15;4
4911596;73;0;1;0;26;5
4911596;73;0;1;0;23;5
4911596;73;0;0;0;60;6
4911597;73;1;0;1;20;6
4911597;73;1;0;0;20;5
4911597;73;0;1;0;71;6
4911598;73;1;0;0;67;5
4911598;73;0;0;0;39;6
4911599;73;0;0;1;8;3
4911599;73;1;1;0;79;4
4911599;73;0;1;1;44;6
4911599;73;1;0;0;45;6
4911599;73;1;1;1;16;4
4911599;73;0;0;0;76;5
4911610;73;1;1;0;42;6
4911610;73;1;0;0;38;6
4911610;73;0;1;1;19;6
4911611;76;1;1;1;14;4
4911612;76;0;0;1;4;2
4911612;76;1;0;0;66;5
4911612;76;0;1;0;63;6
4911613;76;0;0;0;56;4
4911613;76;0;1;0;46;6
4911613;76;0;0;0;36;5
4911613;76;1;1;1;14;4
4911613;76;1;1;0;47;5
4911613;76;0;0;0;32;5
4911614;76;0;0;0;40;5
4911614;76;1;0;1;14;4
4911614;76;0;0;1;12;4
4911615;76;0;0;0;39;5
4911615;76;1;1;0;18;5
4911615;76;0;0;1;17;4
4911615;76;1;0;0;75;1
4911616;76;0;1;1;22;6
4911616;76;1;0;0;84;1
4911616;76;1;0;1;25;6
4911616;76;1;1;1;17;6
4911617;76;1;1;0;37;6
4911617;76;1;0;0;38;5
4911617;76;1;0;0;17;5
4911617;76;0;1;1;15;4
4911618;76;1;1;1;9;3
4911618;76;0;1;0;63;3
4911619;76;0;0;0;60;6
4911619;76;0;0;0;29;6
4911619;76;1;0;0;24;6
4911619;76;1;0;1;10;3
4911620;76;0;0;0;32;5
4911621;76;0;1;1;4;2
4911621;76;0;0;0;21;5
4911622;76;1;0;0;74;6
4911622;76;1;0;0;71;3
4911622;76;0;1;0;58;6
4911623;76;1;0;0;44;6
4911623;76;0;1;1;18;6
4911624;76;1;0;1;17;6
4911624;76;1;0;0;63;3
4911625;76;0;1;0;27;5
4911625;76;0;0;0;27;6
4911625;76;0;1;1;4;2
4911625;76;0;0;0;77;3
4911626;76;1;1;0;78;3
4911626;76;0;0;0;25;6
4911626;76;0;0;0;3;1
4911627;76;1;0;0;49;3
4911627;76;0;1;0;57;3
4911627;76;0;0;1;10;3
4911628;76;1;0;0;27;6
4911628;76;0;0;0;27;6
4911628;76;1;1;0;42;5
4911629;76;0;1;0;18;4
4911629;76;0;0;1;16;4
4911630;76;0;1;1;8;3
4911630;76;0;1;0;32;6
4911631;76;1;0;0;29;6
4911631;76;0;0;0;50;6
4911631;76;0;1;0;49;5
4911631;76;0;0;0;22;6
4911631;76;0;0;0;90;3
4911632;76;0;0;0;31;4
4911632;76;0;1;0;64;6
4911632;76;1;0;0;62;3
4911632;76;0;1;1;29;6
4911633;76;0;1;0;66;6
4911633;76;0;0;0;73;6
4911633;76;1;1;0;35;6
4911634;76;0;1;0;66;5
4911634;76;1;0;0;68;5
4911634;76;1;1;0;39;5
4911635;76;0;0;0;37;5
4911635;76;0;1;1;10;3
4911635;76;1;0;1;7;3
4911636;76;1;1;0;73;6
4911636;76;1;0;0;63;6
4911638;76;0;1;0;37;6
4911638;76;0;0;0;69;3
4911639;76;1;0;0;68;6
4911639;76;1;0;0;27;5
4911639;76;1;0;0;31;6
4911640;76;0;1;0;39;5
4911640;76;0;0;0;34;5
4911641;76;1;1;0;17;5
4911641;76;0;1;0;3;1
4911641;76;1;1;0;37;6
4911641;76;1;0;1;35;6
4911641;76;0;0;1;9;3
4911642;76;0;0;;2;
4911642;76;1;0;0;54;6
4911642;76;1;0;1;15;5
4911642;76;0;0;0;70;3
4911643;76;0;1;0;51;4
4911643;76;0;1;1;45;6
4911643;76;0;0;0;43;6
4911643;76;0;0;1;19;6
4911644;76;1;0;1;9;3
4911644;76;0;1;0;71;3
4911645;76;0;0;0;63;5
4911645;76;0;1;0;58;6
4911645;76;0;1;0;35;6
4911646;76;1;0;0;63;3
4911646;76;1;1;0;30;5
4911646;76;0;0;0;18;5
4911646;76;1;1;;0;
4911647;76;1;1;0;60;4
4911647;76;0;0;0;41;5
4911647;76;1;1;1;14;4
4911647;76;1;0;0;44;5
4911648;76;1;1;0;25;5
4911648;76;0;0;0;21;6
4911648;76;1;1;0;33;6
4911648;76;1;0;0;28;5
4911648;76;0;0;0;3;1
4911649;76;1;0;0;20;5
4911649;76;1;1;0;48;6
4911649;76;1;0;0;45;6
4911649;76;1;0;1;21;6
4911650;76;0;0;0;69;3
4911650;76;0;0;0;48;5
4911651;76;1;0;1;17;6
4911651;76;1;0;0;40;6
4911651;76;1;1;1;18;4
4911651;76;1;0;0;60;5
4911652;76;1;0;0;55;6
4911652;76;0;0;0;57;5
4911652;76;1;1;0;46;5
4911652;76;1;0;1;18;6
4911653;76;0;0;0;21;4
4911654;76;0;0;0;63;3
4911654;76;0;0;0;43;3
4911654;76;0;1;0;65;6
4911654;76;0;0;0;48;6
4911655;76;0;1;1;21;6
4911655;76;0;1;0;44;3
4911655;76;0;0;0;40;3
4911656;76;1;1;0;19;3
4911657;76;0;0;1;15;4
4911657;76;0;1;1;10;3
4911657;76;0;1;0;47;5
4911657;76;0;0;0;41;3
4911657;76;1;0;1;21;6
4911658;76;0;1;1;8;3
4911658;76;0;1;0;28;5
4911658;76;1;0;0;39;6
4911659;76;1;1;1;17;6
4911659;76;1;1;;0;
4911659;76;0;1;0;47;3
4911659;76;1;0;0;38;3
4911660;76;0;0;1;17;4
4911660;76;1;1;0;27;5
4911660;76;0;0;0;27;5
4911660;76;0;1;1;4;2
4911660;76;1;1;0;3;1
4911661;76;1;0;0;57;3
4911661;76;0;1;0;74;6
4911661;76;1;0;0;68;6
4911662;76;1;1;0;41;6
4911662;76;1;0;0;31;6
4911662;76;0;0;0;58;6
4911663;76;0;1;1;32;6
4911663;76;0;1;0;65;3
4911663;76;1;1;0;40;5
4911663;76;0;1;0;30;4
4911663;76;0;0;0;27;4
4911664;76;1;1;1;11;3
4911664;76;0;1;1;33;6
4911664;76;0;1;0;34;5
4911665;76;1;1;0;51;4
4911665;76;1;0;0;42;4
4911665;76;0;1;1;17;4
4911666;76;1;1;1;15;4
4911666;76;0;0;0;68;3
4911667;76;0;1;0;66;1
4911667;76;0;1;0;49;4
4911667;76;1;0;0;47;4
4911668;76;1;0;0;28;5
4911668;76;0;0;1;3;2
4911668;76;0;1;1;16;4
4911669;76;1;1;0;42;6
4911669;76;1;0;0;46;6
4911669;76;0;0;0;49;6
4911669;76;1;0;0;22;5
4911670;76;1;0;1;9;3
4911670;76;0;0;0;55;3
4911671;76;1;1;0;58;4
4911671;76;1;0;0;73;6
4911671;76;0;1;0;25;5
4911672;76;1;0;0;28;6
4911672;76;1;0;0;6;1
4911672;76;0;1;0;77;3
4911673;76;0;0;0;51;4
4911673;76;0;0;1;23;6
4911673;76;0;0;1;21;6
4911673;76;0;1;0;51;6
4911673;76;1;0;0;47;6
4911673;76;0;1;1;19;6
4911673;76;1;1;1;19;6
4911674;76;0;1;0;56;5
4911674;76;1;0;0;52;5
4911675;76;1;1;0;31;6
4911675;76;0;1;0;28;6
4911676;76;1;0;0;55;6
4911676;76;0;1;0;41;5
4911676;76;1;0;0;39;5
4911676;76;0;1;1;20;4
4911676;76;0;1;1;18;4
4911677;76;0;0;1;12;3
4911677;76;0;1;0;52;6
4911678;76;1;0;0;48;6
4911678;76;0;1;1;22;6
4911678;76;0;0;1;19;6
4911679;76;1;1;0;11;4
4911679;76;1;1;0;31;4
4911679;76;0;0;0;27;6
4911679;76;0;1;0;24;4
4911679;76;0;0;0;59;3
4911679;76;0;1;0;31;4
4911680;76;1;0;0;27;5
4911680;76;0;1;0;29;4
4911681;76;1;1;0;28;5
4911681;76;0;0;0;28;6
4911681;76;0;0;1;6;2
4911681;76;0;1;0;56;6
4911682;76;1;0;0;49;5
4911682;76;0;0;0;18;5
4911682;76;0;0;0;33;6
4911683;76;1;0;0;21;5
4911683;76;0;0;0;62;5
4911683;76;1;1;0;39;5
4911683;76;0;1;1;26;6
4911684;76;1;1;1;12;4
4911684;76;0;1;0;89;1
4911685;76;1;0;0;98;1
4911685;76;1;0;0;59;3
4911686;76;0;1;0;61;3
4911686;76;1;1;0;42;6
4911687;76;1;0;0;44;6
4911687;76;0;1;1;13;4
4911687;76;1;0;0;39;3
4911687;76;0;1;;1;
4911688;76;0;1;0;28;5
4911689;76;1;0;0;20;6
4911689;76;0;0;0;52;1
4911690;76;1;0;0;32;5
4911690;76;1;0;0;18;3
4911690;76;0;0;0;9;3
4911691;76;1;1;0;4;2
4911691;76;1;1;0;50;3
4911691;76;0;0;0;45;4
4911693;76;1;0;1;14;4
4911693;76;1;0;0;65;5
4911693;76;0;1;0;26;5
4911694;76;1;0;0;42;6
4911694;76;1;1;0;41;3
4911694;76;0;1;1;17;5
4911694;76;0;1;0;29;3
4911695;76;1;0;0;30;4
4911695;76;1;0;1;11;4
4911696;76;1;1;1;5;2
4911697;76;1;1;0;27;5
4911697;76;0;0;0;22;5
4911698;76;0;0;;2;
4911699;76;1;1;0;53;4
4911699;76;1;0;0;60;4
4911699;76;0;1;0;29;6
4911699;76;0;1;0;25;6
4911699;76;0;1;0;60;4
4911700;76;1;1;0;61;6
4911700;76;1;0;0;56;5
4911700;76;0;1;0;26;6
4911701;76;1;0;0;53;5
4911701;76;1;1;0;26;5
4911702;76;0;0;0;28;6
4911702;76;1;0;1;3;2
4911702;76;1;1;0;60;4
4911703;76;0;1;0;25;5
4911703;76;0;0;0;25;6
4911703;76;0;0;0;29;5
4911703;76;0;1;0;27;5
4911703;76;0;1;0;30;6
4911704;76;1;0;0;24;6
4911704;76;0;0;1;3;2
4911704;76;0;0;0;63;3
4911705;76;1;0;0;37;5
4911705;76;1;1;0;66;4
4911706;76;0;0;0;60;4
4911706;76;1;1;0;40;6
4911706;76;1;0;0;50;3
4911706;76;1;0;0;55;4
4911707;76;1;1;1;36;6
4911707;76;0;0;0;29;6
4911707;76;1;0;1;14;4
4911707;76;0;0;0;50;6
4911708;76;1;1;0;38;4
4911708;76;0;1;0;29;6
4911709;76;1;1;0;21;5
4911709;76;1;0;0;19;5
4911710;76;0;0;;0;
4911710;76;1;1;0;18;4
4911710;76;1;0;0;45;4
4911710;76;0;1;0;45;4
4911711;76;0;1;0;20;5
4911711;76;1;1;1;10;3
4911711;76;1;0;0;27;6
4911711;76;0;0;0;22;5
4911711;76;0;1;0;26;5
4911711;76;0;0;0;24;5
4911712;76;0;1;;0;
4911712;76;1;1;0;41;6
4911713;76;1;0;0;49;5
4911713;76;1;1;0;28;6
4911713;76;0;0;1;25;6
4911713;76;0;0;1;5;2
4911713;76;1;1;0;48;6
4911714;76;1;0;0;37;5
4911714;76;1;0;1;4;2
4911714;76;0;0;0;46;5
4911715;76;1;1;1;28;6
4911715;76;1;0;1;27;6
4911716;76;1;1;1;22;6
4911716;76;0;1;0;28;6
4911717;76;1;0;0;21;6
4911717;76;0;1;;0;
4911718;76;1;1;0;30;6
4911718;76;0;1;0;29;6
4911719;76;0;1;0;29;6
4911719;76;0;0;0;30;6
4911719;76;0;0;1;4;2
4911720;76;0;0;;1;
4911720;76;0;1;0;35;5
4911720;76;0;0;0;28;5
4911721;76;1;1;1;7;3
4911721;76;1;0;0;33;6
4911721;76;0;0;1;5;2
4911722;76;1;1;1;32;6
4911722;76;0;0;0;26;6
4911723;76;1;0;0;42;4
4911723;76;1;0;0;24;5
4911726;76;1;1;1;19;6
4911727;76;0;1;1;16;4
4911727;76;0;1;0;32;4
4911727;76;1;0;0;33;5
4911727;76;0;1;1;14;4
4911727;76;0;0;1;8;3
4911728;76;1;0;0;31;6
4911728;76;1;1;1;34;6
4911731;76;0;0;1;9;3
4911733;76;0;0;;0;
4911739;76;1;0;0;66;3
4911740;76;1;0;1;18;6
4911741;76;1;0;0;53;6
4911741;76;1;1;1;26;6
4911742;76;1;0;0;56;6
4911742;76;0;1;1;18;6
4912137;5;0;1;1;14;4
4912137;5;0;0;0;62;6
4912137;5;0;0;0;48;6
4912137;5;0;0;1;21;6
4912138;5;1;1;1;19;6
4912138;5;1;1;1;15;4
4912138;5;0;0;0;32;3
4912138;5;0;1;1;11;3
4912139;5;1;0;1;9;3
4912139;5;0;0;0;61;6
4912139;5;0;1;1;13;4
4912139;5;1;0;0;85;1
4912140;5;0;0;0;38;5
4912142;5;0;1;0;64;3
4912142;5;0;1;0;56;6
4912142;5;1;0;0;56;5
4912143;5;0;1;0;40;5
4912144;5;0;0;0;37;6
4912144;5;0;0;1;7;3
4912145;5;1;1;;2;
4912145;5;1;1;0;35;5
4912146;5;1;0;0;32;5
4912146;5;0;0;1;6;3
4912146;5;0;1;1;33;6
4912147;5;0;1;1;20;6
4912147;5;0;1;0;78;3
4912148;5;0;0;0;59;4
4912148;5;0;1;0;27;6
4912149;5;0;1;0;37;5
4912149;5;0;0;0;34;6
4912149;5;1;1;1;15;4
4912150;5;1;1;1;8;3
4912150;5;0;1;0;37;5
4912150;5;1;0;0;43;5
4912150;5;1;0;0;22;6
4912150;5;0;0;;1;
4912151;5;0;1;1;15;4
4912151;5;0;1;1;23;6
4912151;5;1;1;1;41;6
4912151;5;0;0;0;39;6
4912153;5;1;0;1;10;3
4912154;5;1;0;1;32;6
4912155;5;0;1;0;74;4
4912155;5;1;0;0;63;3
4912156;5;0;1;1;39;6
4912157;5;1;1;0;36;6
4912157;5;1;1;0;58;4
4912157;5;1;0;0;47;5
4912158;5;1;0;1;20;6
4912158;5;1;0;1;11;3
4912158;5;0;1;0;52;6
4912158;5;0;0;0;50;5
4912159;5;0;0;0;30;1
4912159;5;0;0;1;20;6
4912159;5;1;1;1;19;6
4912159;5;1;0;0;54;4
4912161;5;0;1;0;48;3
4912162;5;1;0;1;29;6
4912162;5;0;1;1;10;3
4912163;5;1;1;0;23;5
4912164;5;0;0;0;27;5
4912164;5;0;0;1;6;3
4912164;5;1;1;0;30;4
4912165;5;0;0;0;41;5
4912165;5;1;0;1;3;2
4912165;5;1;0;0;45;6
4912166;5;0;1;0;42;5
4912167;5;0;0;1;22;6
4912167;5;0;0;1;18;6
4912168;5;1;0;0;58;5
4912168;5;0;1;0;27;5
4912168;5;1;0;0;31;5
4912168;5;0;0;1;9;3
4912169;5;0;1;0;4;1
4912170;5;1;0;0;29;5
4912170;5;0;1;1;10;3
4912170;5;0;0;0;63;3
4912171;5;1;1;0;53;4
4912171;5;0;0;0;55;4
4912171;5;1;0;0;31;6
4912172;5;1;1;0;59;3
4912172;5;0;0;0;61;3
4912172;5;1;1;0;61;6
4912173;5;1;0;0;53;6
4912173;5;0;1;1;20;6
4912173;5;0;1;1;18;6
4912174;5;1;0;0;58;4
4912174;5;1;0;0;23;6
4912175;5;1;0;0;41;5
4912175;5;0;0;1;14;4
4912176;5;1;0;0;83;3
4912176;5;1;1;0;68;3
4912176;5;0;0;0;54;5
4912177;5;0;0;0;24;4
4912177;5;0;0;1;5;2
4912178;5;0;0;0;57;5
4912178;5;1;1;0;33;5
4912178;5;0;0;0;29;5
4912179;5;1;1;;2;
4912179;5;0;1;1;32;6
4912179;5;0;0;0;32;6
4912180;5;0;1;1;14;4
4912180;5;0;1;0;28;4
4912180;5;1;0;0;29;5
4912180;5;0;0;1;10;3
4912181;5;1;1;1;3;2
4912182;5;0;1;0;68;4
4912182;5;0;0;0;57;5
4912183;5;1;0;1;28;6
4912183;5;1;1;1;11;4
4912183;5;0;1;0;55;3
4912183;5;0;0;0;27;6
4912184;5;1;1;0;44;6
4912185;5;1;0;0;63;4
4912185;5;0;0;1;11;3
4912185;5;1;1;0;39;6
4912185;5;1;0;1;34;6
4912185;5;0;0;1;8;3
4912185;5;1;1;1;3;2
4912187;5;1;0;0;64;3
4912188;5;1;1;0;39;4
4912188;5;1;0;0;32;5
4912189;5;1;1;0;18;5
4912189;5;0;0;1;8;3
4912189;5;1;1;0;60;3
4912190;5;1;0;0;48;4
4912191;5;1;0;1;7;3
4912191;5;0;1;0;65;3
4912192;5;1;0;0;64;3
4912193;5;1;1;1;29;6
4912193;5;0;0;0;26;6
4912193;5;0;0;0;73;3
4912193;5;1;0;0;50;5
4912193;5;0;1;1;33;6
4912194;5;0;0;1;33;6
4912194;5;1;1;1;16;4
4912195;5;1;1;1;9;3
4912195;5;1;1;0;28;6
4912196;5;1;0;0;24;6
4912196;5;0;1;;2;
4912197;5;0;1;0;30;4
4912197;5;0;0;0;29;5
4912198;5;1;0;1;15;4
4912198;5;0;1;1;9;3
4912199;8;0;1;0;26;6
4912199;8;0;0;0;21;5
4912200;8;0;0;0;20;6
4912200;8;1;1;0;34;5
4912200;8;0;0;0;35;5
4912201;8;0;0;1;13;4
4912201;8;0;1;1;11;4
4912202;8;1;0;1;40;6
4912202;8;0;1;1;20;6
4912202;8;0;0;1;16;4
4912203;8;1;0;1;13;4
4912203;8;1;1;0;35;5
4912204;8;0;0;0;36;5
4912204;8;0;1;1;6;3
4912204;8;0;1;;0;
4912205;8;1;0;0;44;6
4912205;8;0;1;0;47;6
4912206;11;0;1;0;47;5
4912206;11;0;0;0;51;4
4912207;13;1;1;0;45;6
4912207;13;0;0;0;48;5
4912208;13;0;1;1;23;6
4912208;13;1;1;1;22;6
4912209;13;0;0;0;17;5
4912209;13;1;0;0;21;6
4912210;13;0;1;0;27;5
4912210;13;0;1;0;68;6
4912210;13;1;0;0;40;6
4912210;13;0;1;1;10;3
4912210;13;0;1;0;28;5
4912211;13;1;0;0;28;5
4912211;13;1;1;0;68;3
4912211;13;1;0;0;66;3
4912211;13;0;1;0;43;6
4912212;13;0;0;0;56;5
4912212;13;1;1;0;60;5
4912213;13;1;1;0;31;5
4912213;13;1;0;1;20;6
4912213;13;0;1;1;13;4
4912214;13;1;1;0;27;5
4912214;13;0;0;0;25;4
4912215;13;0;1;0;88;6
4912216;13;1;0;0;84;6
4912216;13;0;1;0;32;6
4912217;13;1;0;1;29;6
4912217;13;0;0;0;55;6
4912217;13;0;1;1;21;6
4912218;13;1;0;0;72;3
4912218;13;0;0;1;36;6
4912218;13;1;1;1;10;3
4912219;13;1;0;0;94;5
4912219;13;1;1;0;94;3
4912220;13;1;1;0;66;5
4912220;13;1;1;0;56;6
4912221;13;0;0;0;59;6
4912221;13;0;1;1;25;6
4912221;13;0;0;1;22;6
4912245;17;0;0;0;38;5
4912245;17;1;1;1;42;6
4912246;17;0;1;0;36;6
4912246;17;0;0;0;33;6
4912246;17;1;1;1;10;3
4912247;17;0;1;1;18;6
4912247;17;1;1;0;57;4
4912247;17;0;0;0;54;5
4912248;17;0;0;0;26;6
4912248;17;1;1;1;18;6
4912248;17;1;1;0;38;4
4912249;17;1;1;0;53;6
4912249;17;1;0;0;35;6
4912249;17;0;0;1;12;4
4912249;17;0;1;1;5;3
4912250;17;0;0;0;49;5
4912250;17;1;0;0;25;6
4912250;17;0;0;;1;
4912251;17;0;0;0;22;6
4912252;17;0;0;1;3;2
4912252;17;1;1;0;65;3
4912252;17;0;0;0;57;4
4912252;17;0;0;0;64;3
4912252;17;1;1;0;43;3
4912253;17;0;1;0;45;6
4912254;17;0;0;0;44;6
4912255;17;1;1;0;24;5
4912256;17;0;1;1;16;4
4912257;17;1;0;0;23;6
4912257;17;0;1;0;25;6
4912257;17;0;0;;2;
4912258;17;1;0;0;77;3
4912258;17;1;1;0;49;5
4912259;17;1;1;0;43;6
4912259;17;1;0;0;43;6
4912260;17;0;0;1;20;6
4912261;17;0;0;1;18;6
4912262;17;0;1;1;14;4
4912262;17;0;0;0;42;6
4912262;17;0;0;1;18;6
4912262;17;1;0;1;17;4
4912263;17;0;0;1;14;4
4912263;17;0;1;0;61;3
4912264;17;0;0;0;47;4
4912265;17;0;1;0;22;4
4912265;17;0;0;0;26;4
4912266;17;0;1;1;7;3
4912267;17;1;1;1;4;2
4912268;17;1;1;0;31;6
4912268;17;0;0;0;28;6
4912268;17;0;1;1;7;3
4912268;17;0;0;;1;
4912269;17;0;0;0;29;5
4912269;17;0;1;1;5;2
4912269;17;0;1;1;3;2
4912270;17;1;0;0;57;3
4912270;17;1;0;0;37;5
4912270;17;0;1;1;13;4
4912271;17;1;1;1;6;3
4912271;17;0;0;0;59;3
4912272;17;0;1;0;25;6
4912272;17;1;0;1;33;6
4912273;17;0;0;;2;
4912274;17;0;0;0;26;6
4912274;17;0;1;0;18;6
4912275;17;0;0;0;35;5
4912275;17;1;1;0;36;6
4912276;17;1;1;1;4;2
4912277;17;1;1;0;48;3
4912278;17;1;0;0;37;4
4912279;17;1;1;0;22;5
4912280;17;1;1;0;57;4
4912281;17;1;1;0;31;5
4912282;17;1;0;0;28;5
4912283;17;1;0;0;57;4
4912283;17;0;1;0;58;4
4912284;17;1;1;0;27;6
4912285;17;1;0;0;20;1
4912286;17;0;0;0;73;3
4912286;17;0;1;0;34;5
4912287;17;0;0;0;29;5
4912287;17;0;1;1;4;2
4912288;17;1;0;;2;
4912288;17;1;1;0;63;4
4912289;17;1;0;0;62;3
4912290;17;1;1;0;55;6
4912291;17;0;0;0;53;6
4912291;17;0;0;1;22;6
4912291;17;1;0;1;21;6
4912292;17;1;0;0;17;5
4912415;23;0;0;0;80;3
4912415;23;1;1;0;86;3
4912415;23;0;1;0;37;5
4912415;23;0;0;0;32;6
4912415;23;0;1;0;63;6
4912416;23;0;0;0;64;6
4912416;23;0;0;1;18;6
4912416;23;0;1;1;9;3
4912417;23;0;1;0;30;6
4912417;23;0;0;0;29;6
4912417;23;1;0;0;30;5
4912417;23;0;0;0;25;5
4912418;23;1;1;0;5;1
4912418;23;0;0;;1;
4912418;23;0;1;0;29;6
4912419;23;0;1;0;65;1
4912419;23;0;0;0;70;1
4912419;23;1;1;0;34;4
4912420;23;1;0;0;26;1
4912420;23;0;0;1;9;3
4912420;23;0;1;1;7;3
4912420;23;0;0;;0;
4912421;23;1;0;0;30;5
4912421;23;1;1;0;3;1
4912422;23;0;0;0;32;6
4912422;23;1;1;0;3;1
4912422;23;0;1;0;61;3
4912423;23;0;1;0;35;5
4912423;23;0;0;0;27;6
4912423;23;0;0;;0;
4912424;23;1;0;0;54;6
4912424;23;0;1;0;59;3
4912424;23;0;0;0;54;3
4912424;23;0;1;0;61;3
4912425;23;1;0;0;37;6
4912426;23;0;1;0;29;6
4912426;23;0;1;1;13;4
4912426;23;0;0;;1;
4912427;23;0;0;0;84;3
4912428;23;1;0;0;46;6
4912428;23;0;0;0;44;6
4912428;23;1;0;1;19;6
4912429;23;1;0;1;27;6
4912429;23;0;1;1;4;2
4912429;23;0;1;0;37;6
4912430;23;1;0;0;38;6
4912430;23;1;1;0;20;6
4912430;23;1;1;;0;
4912431;23;0;1;0;56;5
4912431;23;0;0;0;55;5
4912432;23;0;1;0;30;6
4912507;50;1;0;0;27;6
4912507;50;0;1;1;8;3
4912507;50;0;1;0;23;6
4912507;50;0;0;0;26;6
4912508;50;0;0;;0;
4912509;50;1;1;0;43;3
4912510;50;1;1;0;30;6
4912511;50;0;0;0;35;6
4912511;50;0;0;1;9;3
4912512;50;1;0;;0;
4912512;50;0;0;0;73;3
4912512;50;0;0;0;37;5
4912513;50;0;0;1;16;4
4912513;50;1;0;1;14;4
4912513;50;0;0;1;13;4
4912513;50;1;0;0;57;1
4912514;50;0;1;0;61;5
4912514;50;0;0;0;60;5
4912514;50;1;1;0;41;6
4912515;50;0;1;0;34;6
4912515;50;0;0;0;30;6
4912515;50;0;0;1;9;3
4912515;50;0;1;1;6;3
4912516;50;0;1;0;90;3
4912516;50;1;0;0;88;3
4912517;50;1;0;0;63;6
4912518;50;0;0;0;25;6
4912518;50;0;1;0;26;6
4912519;50;0;1;;2;
4912519;50;0;0;0;54;5
4912519;50;0;1;0;31;6
4912519;50;1;1;;0;
4912519;50;0;1;0;32;6
